x,y,z,roll,pitch,yaw
"[-2895.9079934309066, -67.70571929647355, 9712.364387502497, 0, -3.2537070162776085, -0.5089780282862505]"
"[-2697.171012116162, -64.21723868803868, 9690.195879186704, 0, -6.363886665765559, -1.0056240662952185]"
"[-2499.8881505731, -59.07966540135981, 9657.744717695854, 0, -9.337855675635389, -1.4917400776172558]"
"[-2304.507486626503, -52.36340619195509, 9615.539409759303, 0, -12.18251686824025, -1.9687815255937269]"
"[-2111.411140330391, -44.14224568938106, 9564.098049288543, 0, -14.904387999718061, -2.437920271605287]"
"[-1920.922135884764, -34.4921790817209, 9503.924837642648, 0, -17.509628005327148, -2.900092982603273]"
"[-1733.310759624321, -23.49045871171354, 9435.507488625291, 0, -20.00406095457184, -3.356038953346445]"
"[-1548.800409991068, -11.214819803713265, 9359.315365885372, 0, -22.393197977648754, -3.806330107023571]"
"[-1367.5729482683005, 2.257144264517775, 9275.798222126337, 0, -24.682257389535966, -4.2513951603308096]"
"[-1189.773567897192, 16.848482286366888, 9185.38542881487, 0, -26.876183208155528, -4.691539399969599]"
"[-1015.5152062808091, 32.483282472239885, 9088.485602035244, 0, -28.979662237622286, -5.126961137503849]"
"[-844.8825267952509, 49.08698465965594, 8985.486544926694, 0, -30.997139865943947, -5.557765637371953]"
"[-677.9355008249929, 66.58662270650461, 8876.75543995707, 0, -32.932834708068164, -5.983977115009541]"
"[-514.7126204560709, 84.911009857464, 8762.639235325063, 0, -34.79075220939088, -6.405549256120375]"
"[-355.2337723399067, 103.99087778646626, 8643.46517924173, 0, -36.57469731133491, -6.822374598998616]"
"[-199.50280245063283, 123.75897822730009, 8519.541463907226, 0, -38.288286269037194, -7.23429303908467]"
"[-47.5098002075631, 144.15015457073352, 8391.157947845119, 0, -39.9349577012624, -7.6410996514400695]"
"[100.76687111837236, 165.10138949595455, 8258.586931044278, 0, -41.51798294415284, -8.0425519775199]"
"[245.35877252846143, 186.5518335871739, 8122.0839622307585, 0, -43.04047577313454, -8.438376883947218]"
"[386.3057925866179, 208.4428189372817, 7981.888661677826, 0, -44.50540155106388, -8.828277070420587]"
"[523.6547343562029, 230.71786093720618, 7838.22554637443, 0, -45.915585855387185, -9.211937279599086]"
"[657.4580662789693, 253.32265077268414, 7691.304847210358, 0, -47.27372263258847, -9.589030242502409]"
"[787.7728190451522, 276.20504058262134, 7541.323310186381, 0, -48.582381924433975, -9.959222377691498]"
"[914.6596121705018, 299.3150227603561, 7388.464975594807, 0, -49.84401720741938, -10.322179250570667]"
"[1038.181795560599, 322.6047044880585, 7232.901930704429, 0, -51.06097238434099, -10.677570790074375]"
"[1158.404692795611, 346.0282782739101, 7074.795032779264, 0, -52.23548846501351, -11.02507625340403]"
"[1275.3949342048386, 369.54198900169365, 6914.2946003100005, 0, -53.36970997183267, -11.364388925093646]"
"[1389.219869018396, 393.10409779420684, 6751.541071181016, 0, -54.46569110513542, -11.695220534312151]"
"[1499.947046983853, 416.67484282773376, 6586.6656271683605, 0, -55.5254017031664, -12.017305373815656]"
"[1607.6437608209292, 440.21639710772956, 6419.790784694197, 0, -56.55073303196421, -12.330404105254404]"
"[1712.3766417604907, 463.6928231196938, 6251.030952175305, 0, -57.54350344170493, -12.634307238573044]"
"[1814.2113011787035, 487.07002419834555, 6080.492954617855, 0, -58.50546392808723, -12.928838278028717]"
"[1913.2120119966728, 510.31569240762, 5908.276526345053, 0, -59.438303640355244, -13.213856533968062]"
"[2009.4414240732385, 533.3992526891251, 5734.474772912791, 0, -60.34365538172591, -13.489259608126607]"
"[2102.9603082758517, 556.2918030133984, 5559.1746033830705, 0, -61.22310115357565, -13.754985571159498]"
"[2193.8273242723326, 578.9660502529064, 5382.457134195622, 0, -62.078177802094274, -14.011014864912967]"
"[2282.0988073436006, 601.3962414850021, 5204.3980659129575, 0, -62.91038283569537, -14.257371979462864]"
"[2367.828569670339, 623.5580904243711, 5025.068034119648, 0, -63.72118049390568, -14.494126977555641]"
"[2451.0677115876238, 645.4286986760114, 4844.53293573826, 0, -64.51200816458172, -14.721396968980043]"
"[2531.8644382185494, 666.9864714909542, 4662.854231986315, 0, -65.28428326726285, -14.939347678084236]"
"[2610.263876671817, 688.2110276993263, 4480.0892291439495, 0, -66.03941074783157, -15.148195304820318]"
"[2686.3078885905456, 709.0831034943225, 4296.2913382330025, 0, -66.77879136557867, -15.348208962716136]"
