x,y,z,roll,pitch,yaw
"[5362.983398659498, 791.6694677172904, 5831.022803966134, 0, 1.0206326732168323, 179.67155561130917]"
"[5163.120098876072, 789.4005300680359, 5838.059374268806, 0, 2.0162450113788353, 179.3495806027753]"
"[4963.420357172679, 786.0302295430638, 5848.483108626975, 0, 2.9875335039231556, 179.0331201058796]"
"[4763.971396204884, 781.5077660153315, 5862.613193287265, 0, 4.05134622531594, 178.70105275358972]"
"[4564.8418037324545, 775.8397139560395, 5880.3692792190695, 0, 5.093449991803406, 178.36956530044802]"
"[4366.2914556249, 769.4012643374592, 5903.527552748804, 0, 6.6492720161011745, 178.1427039883773]"
"[4168.45282108979, 762.2018235392576, 5931.953645295555, 0, 8.171145753016825, 177.91589932593055]"
"[3971.449645898992, 754.2497191356375, 5965.5172118566015, 0, 9.660967411472138, 177.68849002574345]"
"[3775.3978848544493, 745.5519688545156, 6004.092542462843, 0, 11.120710193395878, 177.45976360646154]"
"[3580.40666625925, 736.1140113772835, 6047.55919208548, 0, 12.552449942946645, 177.22893450032709]"
"[3386.579306150813, 725.9393844739158, 6095.802652168393, 0, 13.95839754943312, 176.9951166681277]"
"[3193.271206548313, 714.6241474344251, 6145.842077013309, 0, 14.489177284429005, 176.6500296556542]"
"[3000.497291057816, 702.1564736934162, 6197.637584713788, 0, 15.009401552712406, 176.29954305780072]"
"[2808.272098899385, 688.5178190785977, 6251.148916223592, 0, 15.518925326119078, 175.94158286115942]"
"[2616.6100242776492, 673.6818119683668, 6306.335346120056, 0, 16.017571880686436, 175.57372580505913]"
"[2425.525611392511, 657.6127989619706, 6363.155535959076, 0, 16.505115498501166, 175.19309041846572]"
"[2236.1442341392813, 640.8939140461184, 6425.245574104018, 0, 18.086363160555234, 174.9549181308831]"
"[2048.6129637336358, 623.4948137467096, 6492.545603292835, 0, 19.66378688838335, 174.69928803938168]"
"[1862.0650136972472, 603.54307709636, 6561.840556513515, 0, 20.27184699305966, 173.89528954244733]"
"[1677.682993371344, 582.9406342562846, 6636.531987946844, 0, 21.92898778657645, 173.62434148604396]"
"[1495.6803816130332, 561.6056668245888, 6716.656069706588, 0, 23.616968956766335, 173.31410607890186]"
"[1314.0251693431492, 538.3283859545895, 6797.027408195396, 0, 23.694300709634252, 172.69791732081458]"
"[1134.082834669616, 543.3568672995185, 6884.179405118025, 0, 25.83366274123357, -178.39928832289047]"
"[959.9732474289416, 574.4461893028075, 6977.556627652527, 0, 27.832356471603358, -169.8758627480027]"
"[788.3063194600182, 597.3328256836958, 7077.58996068148, 0, 30.01102708993297, -172.40610672609992]"
"[619.7192640700198, 608.4346724365281, 7184.618712676475, 0, 32.35366138497265, -176.23238050481316]"
"[455.35451368790984, 599.9409332024989, 7298.250069377216, 0, 34.62179242288037, 177.0418054377421]"
"[288.42589950619015, 581.432498290968, 7406.842314056549, 0, 32.88545058440935, 173.67309556559934]"
"[123.69298829881203, 591.6412782577787, 7519.797388208759, 0, 34.386694109245006, -176.45381770495652]"
"[-34.44201859478534, 627.9421031025554, 7636.739979724215, 0, 35.782714369211405, -167.07140412062884]"
"[-182.54989274263622, 687.289175823068, 7757.33012266679, 0, 37.08152061359685, -158.16394130611192]"
"[-320.21817086900387, 779.0828286910536, 7869.674995673407, 0, 34.17513315209194, -146.30566814140556]"
"[-442.6137192838105, 898.925857194256, 7972.907637058868, 0, 31.075237093658007, -135.6037155909548]"
