x,y,z,roll,pitch,yaw
"[-2876.5009330943303, -380.06286584527436, 9634.99499798818, 0, -2.7733347009261835, -0.3122565814160153]"
"[-2677.408160577491, -377.92680886628807, 9616.087190284994, 0, -5.424789256975726, -0.6147001343340305]"
"[-2479.360278374624, -374.7870069500988, 9588.389212039525, 0, -7.960472178260517, -0.9082769615417444]"
"[-2282.679965596975, -370.68856763353597, 9552.332903841727, 0, -10.386159196218141, -1.1937610441104094]"
"[-2087.643036834352, -365.6774549877103, 9508.338754584189, 0, -12.707314789574182, -1.4717851305289376]"
"[-1894.4833754912706, -359.7999686501819, 9456.813999522392, 0, -14.929111966651032, -1.7428653894565684]"
"[-1703.3974705415949, -353.10232117983867, 9398.151247729396, 0, -17.056450489308553, -2.0074212161605174]"
"[-1514.5485676579704, -345.63029783273066, 9332.727546009366, 0, -19.093973700087425, -2.2657913456628336]"
"[-1328.0704510391563, -337.4289852747936, 9260.903799973483, 0, -21.046084093863723, -2.5182471187514124]"
"[-1144.0708757751058, -328.5425578083799, 9183.024484943538, 0, -22.916957757980448, -2.7650035284229966]"
"[-962.6346726915549, -319.01411144930205, 9099.417589769715, 0, -24.710557789951466, -3.0062285165717455]"
"[-783.8265486501787, -308.8855376945213, 9010.394745676203, 0, -26.43064678906075, -3.242050875528158]"
"[-607.6936055221199, -298.1974301047096, 8916.2515000279, 0, -28.08079850719099, -3.4725670240175015]"
"[-434.26760071838845, -286.9890179217546, 8817.267701585159, 0, -29.664408734747067, -3.697846863753216]"
"[-263.5669714193661, -275.29812187527443, 8713.707969514493, 0, -31.18470548937086, -3.917938875302326]"
"[-95.5986436284391, -263.16112812695457, 8605.822223273977, 0, -32.64475856808962, -4.1328745758950625]"
"[69.6403540178616, -250.61297697647984, 8493.84625460413, 0, -34.047488517445665, -4.342672434531087]"
"[232.1614530426011, -237.6871635248049, 8378.00232632818, 0, -35.3956750708908, -4.547341318917271]"
"[391.98326721723583, -224.4157479740317, 8258.499785588632, 0, -36.69196509818748, -4.746883532891563]"
"[549.1304579733854, -210.82937365083265, 8135.535681598077, 0, -37.9388801076498, -4.941297490887562]"
"[703.6327284679376, -196.9572911830894, 8009.295380029852, 0, -39.13882333870836, -5.130580066809873]"
"[855.5239328838023, -182.82738754666644, 7879.953167878044, 0, -40.29408647943361, -5.314728647766883]"
"[1004.8412887349632, -168.46621893920502, 7747.6728440281, 0, -41.40685604125567, -5.493742917944092]"
"[1151.6246810563318, -153.89904663760433, 7612.608291943674, 0, -42.47921942113839, -5.667626394109907]"
"[1295.9160483914575, -139.14987516160812, 7474.904031830446, 0, -43.51317067987678, -5.836387731523314]"
"[1437.7588414424365, -124.2414922029608, 7334.695750416488, 0, -44.51061606397467, -6.00004181711978]"
"[1577.1975461165878, -109.19550989255434, 7192.110807119134, 0, -45.4733792977189, -6.158610665597676]"
"[1714.2772634952203, -94.03240707085465, 7047.2687158741755, 0, -46.40320667160437, -6.312124133261087]"
"[1849.0433399636447, -78.77157230314091, 6900.281602304654, 0, -47.30177195319985, -6.460620464075201]"
"[1981.5410413815218, -63.43134744372976, 6751.25463622052, 0, -48.170681146909644, -6.604146682262867]"
"[2111.8152657419214, -48.029071605012376, 6600.2864396813675, 0, -49.01147712993251, -6.742758845841991]"
"[2239.9102892692054, -32.581125430109594, 6447.469471034159, 0, -49.82564419311436, -6.876522175719381]"
"[2365.8695413428627, -17.102975604276487, 6292.89038546624, 0, -50.614612517433905, -7.005511075281212]"
"[2489.7354040089285, -1.609219571679123, 6136.630372699078, 0, -51.37976261967735, -7.129809055834356]"
"[2611.549032154135, 13.88636954753073, 5978.765472496563, 0, -52.12242980462184, -7.249508583754557]"
"[2731.3501906708866, 29.370797818266624, 5819.366868678422, 0, -52.843908665986014, -7.364710865803956]"
"[2849.1771051327505, 44.831805081634435, 5658.501162318121, 0, -53.54545768482128, -7.475525589830043]"
"[2965.066322627899, 60.25781920031126, 5496.230624768101, 0, -54.22830398231401, -7.5820706390153]"
"[3079.052579457272, 75.63790985172739, 5332.613431094629, 0, -54.89364829468736, -7.684471799109273]"
"[3191.168672387804, 90.96174172742184, 5167.703874419954, 0, -55.54267025176165, -7.78286247978497]"
"[3301.4453300479026, 106.21952695523757, 5001.55256155948, 0, -56.17653405874717, -7.877383473623751]"
"[3409.9110808466808, 121.40197651042847, 4834.2065902032455, 0, -56.79639470436348, -7.968182779540838]"
"[3516.5921134677387, 136.50025031932435, 4665.709707719039, 0, -57.40340484929071, -8.05541552214204]"
"[3621.5121255010154, 151.5059056811797, 4496.102451441195, 0, -57.99872258989931, -8.1392440051742]"
"[3724.6921550878455, 166.41084353531048, 4325.422270043279, 0, -58.583520346910525, -8.219837946824818]"
"[3826.1503895021137, 181.20725197510035, 4153.703625258206, 0, -59.15899520246546, -8.297374958547373]"
"[3925.9019432848486, 195.88754624922822, 3980.978072782739, 0, -59.72638110980314, -8.372041349514642]"
"[4023.958596762236, 210.44430428178273, 3807.2743206517125, 0, -60.28696353882982, -8.444033369173104]"
"[4120.328483320741, 224.87019647088601, 3632.618262642695, 0, -60.842097315463334, -8.513559046253867]"
"[4215.015710411368, 239.15790816855224, 3457.032983304328, 0, -61.39322868888536, -8.580840853228105]"
"[4308.019894492909, 253.30005277402486, 3280.5387298871565, 0, -61.94192305926223, -8.646119536348051]"
"[4399.33558336583, 267.2890727513759, 3103.1528446376888, 0, -62.4899003832572, -8.709659630861674]"
"[4488.951529601259, 281.1171250640466, 2924.889648353187, 0, -63.03908114958949, -8.771757479385936]"
"[4576.84976444461, 294.7759464571578, 2745.760262406676, 0, -63.591647154224475, -8.83275308490354]"
"[4663.004400061152, 308.2566926908979, 2565.772351027155, 0, -64.15012339802938, -8.893048049342232]"
"[4747.380054875737, 321.5497443234927, 2384.9297574467064, 0, -64.71749079451959, -8.953133573941223]"
"[4829.929744310508, 334.64447041846006, 2203.231994877321, 0, -65.29734494865606, -9.013635919009234]"
"[4910.5919933652785, 347.5289422374453, 2020.6735331085715, 0, -65.89412581875617, -9.07539397400042]"
"[4989.2867813523135, 360.18959697544074, 1837.2427882338889, 0, -66.51346009171814, -9.13960028131135]"
"[5065.909668397456, 372.6108852278961, 1652.920665907195, 0, -67.16268982103776, -9.208079474051804]"
"[5140.322959743212, 384.7750629839228, 1467.6784060132618, 0, -67.85172318870585, -9.283902774844503]"
"[5212.341749458225, 396.6628022947609, 1281.4742825839935, 0, -68.59447350498392, -9.372977886606487]"
"[5281.71029365403, 408.2578328710721, 1094.248321931927, 0, -69.41144578135821, -9.489327602662307]"
"[5348.056235333447, 419.5784740745133, 905.9133567623805, 0, -70.33475089995481, -9.683151957204693]"
"[5410.627938749399, 431.6751319860239, 716.3389576495306, 0, -71.41861642368545, -10.941710448974664]"
"[5454.260432563738, 474.5026413271923, 525.9130930009125, 0, -72.19998697395525, -44.46656397676138]"
"[5469.391093146729, 533.0712951946689, 335.28052523119993, 0, -72.39472748486993, -75.5148766869775]"
