x,y,z,roll,pitch,yaw
"[4716.40960977561, -439.86328303488176, 5467.102823805289, 0, 1.3154868421199746, 179.9865036143636]"
"[4516.615124035444, -439.95703712070025, 5476.166745583087, 0, 2.5975119938354543, 179.97311380734396]"
"[4317.0364915745895, -438.9345467558958, 5489.102122597665, 0, 3.7083009828480273, -179.7064622138431]"
"[4117.747497001122, -436.8180724269462, 5505.817898927569, 0, 4.794309981178224, -179.3915344496526]"
"[3919.0970545144714, -432.56447122123296, 5528.619402751677, 0, 6.5463835929808, -178.773341972466]"
"[3721.277194264019, -426.18677272884094, 5557.370539293239, 0, 8.265230170600502, -178.1534276726664]"
"[3524.4707700305053, -417.69273537723325, 5591.940507616739, 0, 9.953556394659824, -177.52868509901566]"
"[3328.289291220435, -409.833175906293, 5630.033219476317, 0, 10.979838218345455, -177.70580333556862]"
"[3133.4113571247435, -399.6645666109771, 5673.841782424608, 0, 12.6528191299504, -177.0130507675962]"
"[2939.244108796775, -390.2956913197579, 5720.86628510696, 0, 13.598844627691355, -177.23753101650283]"
"[2746.675206328347, -378.3584064240159, 5773.541886968002, 0, 15.270596098994302, -176.4527918837106]"
"[2554.869383464517, -367.4154034988024, 5829.136643937592, 0, 16.139311009514387, -176.73467197440914]"
"[2364.9780117865457, -353.5462417887373, 5890.365014124286, 0, 17.826873581652126, -175.82268571902887]"
"[2175.8690415719934, -340.90768270672476, 5954.224737023169, 0, 18.62051337351708, -176.17648572090096]"
"[1987.5757740807053, -329.48679590456584, 6020.671774294266, 0, 19.404498479032156, -176.52898952285034]"
"[1801.7242341398817, -314.11100042269936, 6092.9406473650715, 0, 21.18278107575942, -175.27059895243866]"
"[1616.6612647963016, -300.30303219901907, 6167.513010820114, 0, 21.892221598211734, -175.73293834314677]"
"[1432.4224455508781, -288.0649174535874, 6244.365375979098, 0, 22.59792115115654, -176.19969475354125]"
"[1251.3804729689875, -269.9232336546367, 6327.399606707135, 0, 24.530095304292974, -174.2776609045424]"
"[1071.0646330146792, -253.9270270987318, 6412.430890581913, 0, 25.160564649224494, -174.93043907986248]"
"[891.5229178824359, -240.11985540625403, 6499.460394413814, 0, 25.794681121671207, -175.602477803791]"
"[712.8083338567685, -228.5754589812538, 6588.498725304028, 0, 26.435601412851916, -176.30400911619955]"
"[538.8999778097079, -203.72363868910497, 6684.093028090207, 0, 28.55300199400269, -171.8673891429639]"
"[365.47680016608876, -182.5911971137992, 6781.447131080558, 0, 29.128536990040683, -173.0524877146912]"
"[192.63424222031642, -165.46767337543778, 6880.604758611395, 0, 29.721734462175963, -174.3421654233105]"
"[20.488051468293122, -152.81270245575377, 6981.627234925282, 0, 30.338812785723192, -175.79558224053974]"
"[-149.56078468964176, -134.21012695941965, 7085.248359732123, 0, 31.205266076533785, -173.7569256291934]"
"[-316.43854929262386, -106.35918132026569, 7191.9073326697835, 0, 32.22834707226976, -170.52498902080214]"
"[-477.21219049871377, -51.221018086315325, 7297.318998288546, 0, 31.806912525397454, -161.07032621945905]"
"[-642.9190355101139, -14.155892670734062, 7402.995003106551, 0, 31.896064790179654, -167.39168278117668]"
"[-802.1946937543674, 51.46616854420974, 7504.607058359665, 0, 30.534711880168274, -157.60818824805258]"
"[-973.6423989591666, 90.36917188371089, 7599.960300104112, 0, 28.47441012470253, -167.21555957989153]"
"[-1138.650921282852, 159.12008220023841, 7689.657010697102, 0, 26.646431835881742, -157.38091633002207]"
"[-1317.3766828906525, 197.63934380071962, 7770.733324275517, 0, 23.915040355856693, -167.83755798844194]"
"[-1503.7356799204026, 204.8934409016374, 7842.96698887393, 0, 21.171964082427568, -177.77086469233467]"
"[-1691.9169159840612, 181.07844714473683, 7906.375730116068, 0, 18.484234647440438, 172.78736093884368]"
