x,y,z,roll,pitch,yaw
"[-4990.255638323021, -825.7794087183805, 9679.662469428484, 0, -2.543131517451429, -0.38797419587556775]"
"[-4791.02546696641, -823.1299476882571, 9662.332749942434, 0, -4.9708323678733, -0.7619026081620994]"
"[-4592.679756329116, -819.2421575121004, 9636.958271438772, 0, -7.288896970067412, -1.1229153736305766]"
"[-4395.489342886557, -814.1751543623591, 9603.939090264288, 0, -9.502805879108122, -1.471947941471046]"
"[-4199.684476677722, -807.9882942705902, 9563.662830120811, 0, -11.617745366556466, -1.8097766458943272]"
"[-4005.4592039678328, -800.7406198215505, 9516.503370244242, 0, -13.6386254931172, -2.137047182649214]"
"[-3812.975374618206, -792.4904176351148, 9462.819950058987, 0, -15.570096824484219, -2.454297660270191]"
"[-3622.3662906343598, -783.2948683872112, 9402.95661422754, 0, -17.416565922613852, -2.7619774512739435]"
"[-3433.7400156357444, -773.2097739519609, 9337.241933596963, 0, -19.18220972874508, -3.0604627520464964]"
"[-3247.182366905507, -762.2893486506891, 9265.988947614025, 0, -20.87098894076578, -3.350069532521034]"
"[-3062.759612574007, -750.5860636356895, 9189.495282486507, 0, -22.48666047567851, -3.6310643911267264]"
"[-2880.520896631945, -738.1505351719752, 9108.043406856681, 0, -24.032789097672403, -3.9036737087632423]"
"[-2700.500414067147, -725.0314490540436, 9021.900993165355, 0, -25.512758283426454, -4.168091405286645]"
"[-2522.7193576360096, -711.2755146451295, 8931.321358352852, 0, -26.929780388556402, -4.424485534528022]"
"[-2347.1876567420063, -696.9274430860183, 8836.543962187981, 0, -28.28690617240569, -4.673003903108594]"
"[-2173.9055276954205, -682.0299451169851, 8737.794945446825, 0, -29.587033732529207, -4.913778859912688]"
"[-2002.8648533430546, -666.6237447136359, 8635.287693477905, 0, -30.832916895106877, -5.1469313738903235]"
"[-1834.0504087379622, -650.7476053757986, 8529.223413475636, 0, -32.027173103050735, -5.372574495589213]"
"[-1667.4409482065619, -634.438366445733, 8419.791716116244, 0, -33.172290839648106, -5.590816280767414]"
"[-1503.0101678918554, -617.7309872829325, 8307.171194155959, 0, -34.27063662214094, -5.801762241349119]"
"[-1340.7275566261221, -600.658597500661, 8191.5299922083095, 0, -35.32446159661597, -6.005517378906338]"
"[-1180.5591468269438, -583.2525517852906, 8073.026363255619, 0, -36.335907762918126, -6.202187848056779]"
"[-1022.4681760242158, -565.5424880830365, 7951.809208552528, 0, -37.30701385595743, -6.391882291111822]"
"[-866.4156686165732, -547.5563881580518, 7828.018598483443, 0, -38.239720907718066, -6.5747128805642605]"
"[-712.3609465242979, -529.3206397080417, 7701.786272672897, 0, -39.135877512467026, -6.750796102247315]"
"[-560.2620765511408, -510.860099374591, 7573.236118244808, 0, -39.99724481607122, -6.920253308971864]"
"[-410.07626148706174, -492.19815611037166, 7442.484625606516, 0, -40.82550124894537, -7.083211071964155]"
"[-261.76018127419877, -473.35679446863924, 7309.641321515654, 0, -41.622247020949736, -7.239801355332429]"
"[-115.27028991539137, -454.35665746564064, 7174.809179488791, 0, -42.389008395523966, -7.390161536974911]"
"[29.436926776048267, -435.21710873683895, 7038.085007844292, 0, -43.127241759470714, -7.534434297718938]"
"[172.40472800933, -415.95629376586334, 6899.5598158495695, 0, -43.838337504083164, -7.6727673989895875]"
"[313.6759253251547, -396.5912000130228, 6759.319158574665, 0, -44.5236237327422, -7.805313367902013]"
"[453.2927166937774, -377.13771580995746, 6617.443461148039, 0, -45.18436980969195, -7.932229107325337]"
