x,y,z,roll,pitch,yaw
"[-3467.136556287055, -85.79006557236303, 10361.366845993416, 0, -2.904140006194826, 0.14370799671940912]"
"[-3268.120794708547, -86.7731899471086, 10341.573915189965, 0, -5.679553780555595, 0.2830349655360745]"
"[-3070.237436286723, -88.21836500476016, 10312.589644822183, 0, -8.332724875899192, 0.4184331620663643]"
"[-2873.8348314299706, -90.104676699359, 10274.874148886518, 0, -10.869779171373583, 0.5502695653142798]"
"[-2679.209914530156, -92.41070393951674, 10228.876062403406, 0, -13.29650846437886, 0.6788413731868043]"
"[-2486.613657786729, -95.11478334061417, 10175.03026551068, 0, -15.618392095419232, 0.8043882087536379]"
"[-2296.256091213946, -98.19522420094255, 10113.756227512566, 0, -17.84061681976182, 0.9271018724690098]"
"[-2108.310897886499, -101.63048179736552, 10045.456862139565, 0, -19.968095111899437, 1.0471342412082483]"
"[-1922.9196003964587, -105.39929586429322, 9970.517801193431, 0, -22.005482065027927, 1.1646037518272057]"
"[-1740.195359118449, -109.48080006910855, 9889.307007743288, 0, -23.957191027419935, 1.2796007916230223]"
"[-1560.2264057462553, -113.85460739936636, 9802.174662247742, 0, -25.82740810017225, 1.3921922353879521]"
"[-1383.0791371002992, -118.50087560938411, 9709.453265563923, 0, -27.620105605876475, 1.502425308696797]"
"[-1208.8008947506921, -123.4003562175651, 9611.457911932735, 0, -29.339054624936434, 1.6103309129461596]"
"[-1037.4224558219257, -128.5344299852738, 9508.486692862129, 0, -30.987836685216195, 1.715926514908277]"
"[-868.9602596512905, -133.88513133001103, 9400.82119952055, 0, -32.56985468118566, 1.8192186790275076]"
"[-703.4183939255431, -139.43516371861384, 9288.727096943634, 0, -34.08834309051442, 1.9202053021753465]"
"[-540.7903626433236, -145.167907740407, 9172.454748178978, 0, -35.546377548963676, 2.0188775965348804]"
"[-381.060656838637, -151.06742326716974, 9052.239870563528, 0, -36.94688383828436, 2.115221855594028]"
"[-224.20614752404958, -157.1184468590915, 8928.304209750468, 0, -38.292646336516896, 2.20922103008137]"
"[-70.19731882321858, -163.30638536719763, 8800.856219969468, 0, -39.586315975494976, 2.3008561344862244]"
"[81.00064220139205, -169.61730650749092, 8670.091741396878, 0, -40.83041774639222, 2.390107500125426]"
"[229.4268839318352, -176.03792703547785, 8536.19466750125, 0, -42.02735779074122, 2.476955887221081]"
