x,y,z,roll,pitch,yaw
"[7002.329544950569, 223.12718384029185, 6480.1694034027505, 0, 0.9112509000364459, 179.84664496258094]"
"[6802.43090936332, 222.06879378044468, 6486.447564028091, 0, 1.798856044092492, 179.69664266750047]"
"[6602.653003412704, 220.49866506342016, 6495.738580646225, 0, 2.6626384797390545, 179.54970047306028]"
"[6403.066072537583, 218.5854735821908, 6508.442781613063, 0, 3.641937446381347, 179.45079349881993]"
"[6205.683558823105, 238.79631761023367, 6533.575729379455, 0, 7.2191452197511765, -174.15361435820773]"
"[6008.405613660176, 257.1570499443884, 6560.857515619464, 0, 7.840099445051909, -174.68277777282043]"
"[5811.359184992442, 273.89731713816417, 6590.731725292237, 0, 8.590479660493006, -175.1440426768597]"
"[5619.359726107885, 311.93115371027375, 6631.836896057522, 0, 11.860283756881351, -168.79514137658654]"
"[5434.878887028442, 369.46171259783273, 6683.38352355758, 0, 14.93559695190836, -162.6798513080236]"
"[5249.317224791432, 422.68713074694153, 6735.670466198075, 0, 15.155209988706073, -163.99530169562667]"
"[5073.051706104179, 494.092525063184, 6797.571488681194, 0, 18.029408806609073, -157.94706551981136]"
"[4894.765784977417, 560.1981828122529, 6859.572878516785, 0, 18.059649280867443, -159.65599987477697]"
"[4727.1811547347, 643.2146913808937, 6930.450597240545, 0, 20.75597735575925, -153.64753490548347]"
"[4556.454638268764, 720.0588795877844, 7000.788547980032, 0, 20.590702877361426, -155.76743902922206]"
"[4397.5345639441575, 812.6415517526352, 7079.3560908427, 0, 23.13118590655388, -149.77604284604524]"
"[4234.1932833449755, 898.2871372070396, 7156.715380810949, 0, 22.755311432836855, -152.33039475092764]"
"[4083.5263379655357, 998.6302118136997, 7241.749132630513, 0, 25.161345779295093, -146.33667749710173]"
"[3927.009937262939, 1091.3580560772361, 7324.840427056231, 0, 24.548065994609946, -149.35545958223508]"
"[3783.8518930297, 1197.8992562626827, 7415.144065046949, 0, 26.841131236832716, -143.3426085542165]"
"[3633.2620369331735, 1296.2063832320853, 7502.656372911896, 0, 25.948400957974428, -146.86294570811128]"
"[3496.575157314552, 1407.6202286667535, 7597.015537732195, 0, 28.150930640637828, -140.8164301432533]"
"[3350.705172212604, 1510.2051074628216, 7687.559947215904, 0, 26.91846227010844, -144.88272035741718]"
"[3219.179136496003, 1625.3867200876691, 7784.689232407421, 0, 29.054833161183158, -138.7903161409673]"
"[3076.5390172291923, 1731.1174687614182, 7876.74793737571, 0, 27.406049744974744, -143.45262999371243]"
"[2948.6067917471555, 1849.1516758447992, 7975.242970963251, 0, 29.50339741637516, -137.30441548068092]"
"[2807.4747510853367, 1957.0036900159887, 8067.165167074138, 0, 27.36200763856098, -142.6132171443443]"
"[2655.3753362148013, 2055.3378401702066, 8151.995367530629, 0, 25.09693645206244, -147.11683274837898]"
"[2517.898277335876, 2167.9530817260106, 8243.744294779553, 0, 27.306130799431145, -140.67715352818993]"
"[2365.8513879577154, 2267.9876510619283, 8326.6588795533, 0, 24.49242434675919, -146.6583140344344]"
"[2200.8569126883694, 2353.797797004007, 8400.234976106409, 0, 21.584960417891086, -152.52200985102172]"
