x,y,z,roll,pitch,yaw
"[-3508.82505351352, 87.0765064262916, 9111.30406772193, 0, -2.989700863566227, 0.4352454212106256]"
"[-3309.889682337436, 84.09302068105625, 9090.91247857734, 0, -5.851928880169077, 0.859215363530731]"
"[-3112.18363536117, 79.6985375318047, 9061.029247378732, 0, -8.593093469942865, 1.2733241518115144]"
"[-2916.089867921726, 73.95147164151922, 9022.11645250278, 0, -11.219253321075685, 1.6787294901159002]"
"[-2721.9375212805185, 66.91237895766534, 8974.62626964463, 0, -13.736139948220213, 2.0763783521469623]"
"[-2530.0074233729883, 58.64313768906599, 8918.99842440461, 0, -16.14917925791061, 2.467042900839945]"
"[-2340.5371790333193, 49.20627815072261, 8855.658293429693, 0, -18.463511345570662, 2.8513489941963885]"
"[-2153.7258529424503, 38.66443779018266, 8785.015544007096, 0, -20.684008718947034, 3.229799115804971]"
"[-1969.738256495317, 27.079921223520913, 8707.463217610504, 0, -22.815293117576253, 3.602791069720649]"
"[-1788.7088553006413, 14.514348115400812, 8623.377176702625, 0, -24.861751076475326, 3.9706334276967286]"
"[-1610.7453176605982, 1.0283743168452357, 8533.11584621528, 0, -26.827548364036225, 4.333558465160667]"
"[-1435.9317265680017, -13.31852610980858, 8437.02019169616, 0, -28.71664340860779, 4.6917331398680755]"
"[-1264.3314788566197, -28.468228444750647, 8335.413885274978, 0, -30.532799815053497, 5.045268533192138]"
"[-1095.9898954248652, -44.3640832727972, 8228.603618507334, 0, -32.27959806133997, 5.394228074489208]"
"[-930.9365661445505, -60.95100827812175, 8116.879527943338, 0, -33.96044645565829, 5.738634794288405]"
"[-769.1874523371054, -78.17555209105433, 8000.515705073244, 0, -35.57859142647782, 6.078477795475682]"
"[-610.7467686837548, -95.98593537464171, 7879.7707672466395, 0, -37.13712721109169, 6.413718088459079]"
"[-455.6086652370104, -114.33207345678248, 7754.888470357055, 0, -38.639005002484375, 6.744293903153689]"
"[-303.7587288973639, -133.16558406147965, 7626.098347630395, 0, -40.08704160961433, 7.07012556510254]"
"[-155.1753223708617, -152.43978305247236, 7493.616361842758, 0, -41.48392768236827, 7.391120003411192]"
"[-9.830777274645811, -172.10967055887278, 7357.645560799815, 0, -42.83223554944444, 7.707174943152969]"
"[132.3075432589302, -192.13190939207524, 7218.376728005106, 0, -44.13442671522036, 8.018182823576685]"
"[271.2762983899769, -212.46479727445964, 7075.989022188594, 0, -45.39285906024216, 8.324034475151002]"
"[407.11532688998733, -233.06823407310233, 6930.650600811941, 0, -46.60979378935046, 8.624622582733073]"
"[539.8668961774188, -253.90368495694483, 6782.519223858268, 0, -47.787402171671964, 8.919844958629117]"
"[669.5750322907691, -274.9341401658787, 6631.742835190461, 0, -48.92777211783242, 9.209607647823105]"
"[796.2849209399651, -296.12407188818463, 6478.46011955653, 0, -50.03291464189766, 9.493827888105345]"
"[920.0423705981761, -317.4393885827663, 6322.801033961422, 0, -51.10477025888959, 9.772436950271624]"
"[1040.8933293162445, -338.84738694945827, 6164.88731263596, 0, -52.14521537347734, 10.045382888156322]"
