x,y,z,roll,pitch,yaw
"[7291.8535765283905, -649.944530700089, 5102.015493222475, 0, 1.0007092638343578, -179.76992311018023]"
"[7091.978030993172, -648.3620683076324, 5108.890237565018, 0, 1.969857225273382, -179.5463851182578]"
"[6892.249341780107, -646.0226428191281, 5119.038035041043, 0, 2.908378655183959, -179.32892426128888]"
"[6692.71672191373, -642.9477081243996, 5132.35262800828, 0, 3.817173056324151, -179.11710258013647]"
"[6495.860519112647, -618.676339894254, 5158.014586292396, 0, 7.371932529755544, -172.97119509913935]"
"[6304.333721788293, -574.6980281374747, 5195.208591208499, 0, 10.717692191504083, -167.06793600822448]"
"[6120.323773276448, -512.710460202953, 5243.144801636854, 0, 13.867716573255839, -161.38283442397778]"
"[5945.584545688084, -434.5356148913658, 5301.066264863634, 0, 16.834448076913382, -155.8972100682231]"
"[5781.472968414274, -342.05190836304945, 5368.253720772355, 0, 19.629543503359113, -150.59693012167835]"
"[5628.9879635106545, -237.1399313979357, 5444.028389157077, 0, 22.263912312982008, -145.47144341326236]"
"[5488.810048717681, -121.63969482238782, 5527.75322152649, 0, 24.74775550974235, -140.51302702179873]"
"[5361.34046142475, 2.6823758412531475, 5618.833005569243, 0, 27.090604393518834, -135.71618745334905]"
"[5246.739000610421, 134.15818419487744, 5716.7136318289, 0, 29.301358675080547, -131.07717641480951]"
"[5144.96002547194, 271.2357104779422, 5820.880766798987, 0, 31.388323622249224, -126.59359320729145]"
"[5055.786221890785, 412.49084799370405, 5930.858123015041, 0, 33.35924602566462, -122.26405396693038]"
"[4978.859873968778, 556.6342689710859, 6046.205473155041, 0, 35.22134885360615, -118.08791366767387]"
"[4913.711473367712, 702.514143806972, 6166.516520099987, 0, 36.981364519025135, -114.06503078625448]"
"[4859.785574634954, 849.1154424877456, 6291.416706933214, 0, 38.645566716719536, -110.19556734381639]"
"[4816.463866838432, 995.5564674211172, 6420.561028721113, 0, 40.219800810590364, -106.4798190321307]"
"[4783.085484682313, 1141.083198085559, 6553.631890545778, 0, 41.709512764623405, -102.91807154132216]"
"[4758.964627957319, 1285.0619660803363, 6690.337042744071, 0, 43.11977661985023, -99.51048019288385]"
"[4743.405597593501, 1426.9709216563338, 6830.407613891145, 0, 44.45532052531138, -96.25697066027783]"
"[4735.715389903563, 1566.3906979209685, 6973.5962541249455, 0, 45.720551335497, -93.15715901114937]"
"[4735.214017669776, 1702.9946257609072, 7119.675395430554, 0, 46.9195777908476, -90.2102895899583]"
"[4713.7151844736045, 1842.3249515576408, 7261.537513293567, 0, 45.178850631666, -98.77162860360274]"
"[4672.361376012177, 1981.5491832087048, 7399.0383345525925, 0, 43.43286054439334, -106.54301225442347]"
"[4612.449404820176, 2118.387299552738, 7532.0266258541415, 0, 41.67783425347337, -113.64529453700096]"
"[4535.19334962016, 2252.381578042476, 7658.821875240491, 0, 39.34409590679757, -119.96612982868231]"
"[4441.813632665237, 2381.926770236302, 7779.230644193932, 0, 37.01641791335724, -125.78509430529249]"
"[4362.622978022229, 2516.3445159232742, 7904.373402121207, 0, 38.7345969121233, -120.50397175264182]"
"[4297.179188949111, 2653.9872921386664, 8033.878524133707, 0, 40.35530222267835, -115.42927097382476]"
"[4206.260286878585, 2786.4720869373564, 8152.964763445557, 0, 36.5433772306841, -124.46021781296587]"
"[4129.883691119244, 2923.612871601192, 8276.896280026294, 0, 38.291133673213125, -119.11435627312494]"
"[4027.8952316714544, 3053.733400688017, 8389.44405676858, 0, 34.24542222897198, -128.0893453581283]"
"[3941.0914442851504, 3189.9803443330384, 8507.350260349152, 0, 36.123734869134395, -122.50146912290869]"
"[3828.761347207303, 3317.2388934825835, 8613.119872993022, 0, 31.927656095042956, -131.43458498230137]"
"[3732.112941110103, 3452.121828577033, 8724.769680064854, 0, 33.934793158043576, -125.62294036817482]"
"[3610.2371521216337, 3576.0336234197157, 8823.725019270492, 0, 29.655026500074815, -134.52539557694166]"
"[3504.4032204006257, 3709.079001724988, 8929.072568876927, 0, 31.785301431367493, -128.501281666146]"
"[3373.8224088375155, 3829.2313877580386, 9021.333371941306, 0, 27.471285285771344, -137.38165746402944]"
"[3259.5174348549085, 3960.0189595190996, 9120.474604512225, 0, 29.71632629978561, -131.15262293179077]"
"[3121.086259328102, 4076.1044948735966, 9206.270630782246, 0, 25.402854115145207, -140.01749518940963]"
"[2999.051719512469, 4204.300274401045, 9299.401792072851, 0, 27.752672975094214, -133.58953255498906]"
"[2857.740975048422, 4319.175635277254, 9382.075397066086, 0, 24.4165852113154, -140.8913973637761]"
"[2699.916107464287, 4418.557673233658, 9454.287042274336, 0, 21.165199533274325, -147.80145194440055]"
"[2528.3951295183433, 4500.772497265313, 9516.103519316555, 0, 18.003939472281257, -154.39029072158164]"
"[2345.9976566016085, 4564.59659479762, 9567.655885390048, 0, 14.937298420797177, -160.71415659687577]"
"[2155.5008588799938, 4609.213909536895, 9609.131966247172, 0, 11.968881260370669, -166.8180489838351]"
"[1975.1896114199812, 4678.541049497019, 9660.916150168168, 0, 15.006042970756177, -158.96894999854544]"
"[1808.0161673232005, 4769.613295617433, 9722.225901231137, 0, 17.85136502292235, -151.41946816192603]"
"[1626.0756511225459, 4837.260945327385, 9770.407267477425, 0, 13.940068444709068, -159.60426657250028]"
"[1434.7149757275993, 4882.348753347948, 9807.124858360961, 0, 10.57881819132804, -166.74195777181748]"
"[1237.3116540480385, 4903.013627365999, 9831.71940189594, 0, 7.063697810825314, -174.0238430315421]"
"[1046.667855877022, 4951.792892002616, 9867.43390259859, 0, 10.286623207215039, -165.6478695100368]"
"[849.4821861580098, 4975.57242643205, 9890.935932293576, 0, 6.748427853416563, -173.12364236130335]"
"[659.4461272718313, 5027.465552700711, 9925.481550960401, 0, 9.946474207750423, -164.7266112384213]"
"[462.741805643038, 5054.292741605709, 9949.724318706922, 0, 6.962161828748716, -172.2337266512735]"
"[263.2572302633314, 5054.965279837605, 9964.057911344666, 0, 4.109795138574733, -179.80683490849896]"
"[67.37573357990533, 5086.081276891734, 9989.79181863424, 0, 7.3927166846554035, -170.9739169037312]"
