x,y,z,roll,pitch,yaw
"[-5141.624274209516, -76.77637985535536, 10801.159188442745, 0, -2.5632314214693754, 0.2720308322756919]"
"[-4942.396422821049, -78.63289177522496, 10783.700190916368, 0, -5.008008668394465, 0.5338973348908607]"
"[-4744.0541462836245, -81.35538561350664, 10758.147708351024, 0, -7.340309775278895, 0.7864062770755974]"
"[-4546.866938079488, -84.90135266411659, 10724.911718244897, 0, -9.565787048168941, 1.0302242837933742]"
"[-4351.062950880055, -89.228187093265, 10684.389167725134, 0, -11.689787432710395, 1.265903797092173]"
"[-4156.8335371891135, -94.29358349685279, 10636.962628566687, 0, -13.717371309166325, 1.4939038272418925]"
"[-3964.33739433616, -100.05585333765326, 10582.999388921378, 0, -15.653329871351149, 1.7146067266441225]"
"[-3773.704331729966, -106.47417377337128, 10522.850900958942, 0, -17.50220122722711, 1.9283318882628426]"
"[-3585.03868169792, -113.50878027261831, 10456.85251605911, 0, -19.268285342362773, 2.1353470357545126]"
"[-3398.422377202336, -121.1211126229181, 10385.323449990832, 0, -20.95565793317698, 2.335877604223786]"
"[-3213.9177206057566, -129.2739224132863, 10308.566929833256, 0, -22.568183404553004, 2.5301145884591745]"
"[-3031.5698677406344, -137.93134878280827, 10226.87048239436, 0, -24.10952691572309, 2.7182211460341987]"
"[-2851.4090510495457, -147.05896813182935, 10140.506330721231, 0, -25.583165649053733, 2.90033817650175]"
"[-2673.45256467459, -156.62382256505174, 10049.731871115286, 0, -26.992399348303103, 3.0765890486128535]"
"[-2497.7065332229704, -166.59443105148748, 9954.790207998314, 0, -28.34036018590117, 3.2470836105187426]"
"[-2324.1674846218993, -176.94078662389256, 9855.910728140234, 0, -29.630022012673926, 3.4119215900347926]"
"[-2152.8237460765417, -187.63434238204115, 9753.309699263582, 0, -30.864209038070562, 3.5711954709254994]"
"[-1983.6566807163588, -198.6479885945614, 9647.190880977054, 0, -32.045603984251, 3.7249929151110397]"
"[-1816.641781099027, -209.95602279979803, 9537.746138443546, 0, -33.17675575326015, 3.8733987884441485]"
"[-1651.7496343660832, -221.53411447590395, 9425.156051229169, 0, -34.26008664287792, 4.016496838327125]"
"[-1488.9467725302627, -233.35926557432612, 9309.590511471133, 0, -35.29789914352495, 4.154371064230776]"
"[-1328.1964201337962, -245.409767980659, 9191.209306898081, 0, -36.29238234576688, 4.287106816608132]"
"[-1169.4591503569534, -257.6651587753187, 9070.162685382798, 0, -37.24561798544758, 4.414791655360542]"
"[-1012.6934595801853, -270.10617400750874, 8946.591898643881, 0, -38.15958615125239, 4.537515995601758]"
"[-857.856269411729, -282.71470156427193, 8820.629723473763, 0, -39.03617067752237, 4.655373565738902]"
"[-704.903364283816, -295.4737336075894, 8692.400959484363, 0, -39.87716424337914, 4.768461700664994]"
"[-553.789771891592, -308.3673189627177, 8562.022902852863, 0, -40.68427319765215, 4.876881490996848]"
"[-404.47009299547324, -321.38051576702986, 8429.605795939548, 0, -41.45912212770485, 4.980737807688791]"
"[-256.89878642533085, -334.4993446278337, 8295.253252954675, 0, -42.20325818901483, 5.080139219928023]"
"[-111.030414508718, -347.71074248769673, 8159.062662086638, 0, -42.918155211260135, 5.175197822913485]"
