x,y,z,roll,pitch,yaw
"[-4471.435910332699, 532.5169598034544, 9898.788839339675, 0, -2.370337350751334, 0.09071633571094319]"
"[-4272.090259543477, 531.8977145462409, 9882.635571969475, 0, -4.6326161496282685, 0.17798244134396937]"
"[-4073.4960292297856, 530.9893948271351, 9858.981679236982, 0, -6.7922389185217105, 0.2620545590765993]"
"[-3875.8829930898387, 529.8058652623516, 9828.197150568813, 0, -8.854318453799376, 0.3431475956478428]"
"[-3679.4463727419347, 528.3609376450308, 9790.639643057342, 0, -10.823695492936453, 0.42144260553917906]"
"[-3484.3506100335812, 526.668262605428, 9746.65352906149, 0, -12.704955069475645, 0.4970928181489259]"
"[-3290.7328054188074, 524.7412438248055, 9696.569276698354, 0, -14.502441681950092, 0.5702285387009042]"
"[-3098.70584016446, 522.592971062834, 9640.70310142793, 0, -16.220273387504342, 0.6409611674597924]"
"[-2908.36120205282, 520.2361688390703, 9579.356836460722, 0, -17.862354918083053, 0.7093865206864568]"
"[-2719.771535191425, 517.6831581021197, 9512.817977969724, 0, -19.43238990592627, 0.7755875923624157]"
"[-2532.992934769868, 514.9458286388808, 9441.359868199215, 0, -20.933892295460833, 0.839636863121303]"
"[-2348.0670073128117, 512.0356203319307, 9365.241985663259, 0, -22.370197010295563, 0.9015982386760668]"
"[-2165.0227163208124, 508.96351167499637, 9284.7103168389, 0, -23.744469936731694, 0.9615286819834222]"
"[-1983.8780322836942, 505.7400142124634, 9199.997788195247, 0, -25.05971727883539, 1.0194795897957858]"
"[-1804.641404985434, 502.37517178572557, 9111.324741161847, 0, -26.318794334555477, 1.0754979539437008]"
"[-1627.3130748632623, 498.8785636526222, 9018.899435819394, 0, -27.52441373749548, 1.1296273398247734]"
"[-1451.886238988117, 495.2593107011581, 8922.91857177396, 0, -28.679153204670488, 1.181908708534151]"
"[-1278.3480860362317, 491.5260841093814, 8823.56781692397, 0, -29.785462826815436, 1.2323811044051036]"
"[-1106.6807134495048, 487.6871159133164, 8721.022336709777, 0, -30.84567193449435, 1.2810822261013417]"
"[-936.8619388541026, 483.75021103732263, 8615.44731800311, 0, -31.861995570330905, 1.3280488965648862]"
"[-768.8660167350014, 479.7227604188342, 8506.998483095267, 0, -32.83654059509001, 1.3733174448858567]"
"[-602.6642703564892, 475.61175492440947, 8395.82259031919, 0, -33.77131145304592, 1.4169240113805974]"
"[-438.2256479791421, 471.4237998083328, 8282.05791872653, 0, -34.66821562003764, 1.4589047857333086]"
"[-275.5172115538271, 467.1651295103309, 8165.834734966481, 0, -35.52906875580764, 1.499296186890809]"
"[-114.50456527236454, 462.8416226267156, 8047.275741104067, 0, -36.35559958061791, 1.5381349924368175]"
