x,y,z,roll,pitch,yaw
"[2804.2407677667697, -361.1272757900755, 6030.784149472112, 0, 1.2596317658179894, -179.90628508311752]"
"[2604.5273370144596, -358.7647809883401, 6041.222741113416, 0, 2.991795602907783, -179.32225555709377]"
"[2405.2497717114043, -354.362714689423, 6057.626209624268, 0, 4.704532105549669, -178.7345348878112]"
"[2206.504219303688, -349.6583605442573, 6079.491123304148, 0, 6.276381372668926, -178.64404857228655]"
"[2011.460254666279, -319.97756093992956, 6112.307308234284, 0, 9.443847683851414, -171.34740185214636]"
"[1817.1414122273209, -291.5599595978085, 6150.15737305779, 0, 10.909037212698728, -171.67992182585962]"
"[1629.88597967767, -239.94796201756768, 6197.818727281317, 0, 13.786626148867837, -164.5905418435009]"
"[1443.1307362912949, -191.1504564333016, 6250.175985769985, 0, 15.17608085405482, -165.35650858244833]"
"[1266.046558982932, -121.0886202501713, 6311.270447529367, 0, 17.786581383747055, -158.4141962812071]"
"[1088.888923773876, -55.37580090070847, 6376.821936149228, 0, 19.132717810382935, -159.6487463037558]"
"[923.3759682707832, 29.681135527999842, 6450.107535867003, 0, 21.495490628924003, -152.80141537043622]"
"[755.8106090172279, 109.12421706476303, 6525.011789245367, 0, 21.994727303749233, -154.63427371907483]"
"[587.6060722041562, 182.51880510238294, 6604.513161826525, 0, 23.422412676540198, -156.426368369443]"
"[432.1914933864526, 274.3239184062443, 6690.641727716019, 0, 25.508362630259256, -149.42918295718715]"
"[274.8344798334922, 357.9373519630716, 6781.45782769026, 0, 27.005787567513035, -152.01555066434895]"
"[131.36282249617088, 458.40465837123725, 6878.009388443932, 0, 28.86567396830925, -144.9980249987406]"
"[-16.188439958324125, 547.5105356177496, 6979.442950878731, 0, 30.47536259295051, -148.87231599752315]"
"[-149.18659532536512, 652.4203057419805, 7085.769950278908, 0, 32.115991688710544, -141.73340419020548]"
"[-290.44599789244734, 740.3447527054655, 7196.743248024611, 0, 33.70151934993504, -148.10052249497923]"
"[-416.9512251222708, 844.0148254056598, 7311.847303165458, 0, 35.13607556652471, -140.6656417676113]"
"[-557.9962186691236, 924.079725452306, 7428.876878811483, 0, 35.81343761695456, -150.41837119950708]"
"[-684.6025389053154, 1021.1054257707638, 7549.528663522542, 0, 37.10365914773052, -142.53497932448056]"
"[-830.1404897740128, 1091.8081784525366, 7667.086417925051, 0, 36.00024927217278, -154.08938596786126]"
"[-961.8627797374762, 1181.203961942222, 7788.155126603415, 0, 37.253567050771615, -145.836493052101]"
"[-1113.8899719395695, 1242.8899838592336, 7902.5341785806095, 0, 34.882494011451314, -157.91482564231856]"
"[-1252.888172828849, 1325.025966696462, 8020.573072479638, 0, 36.170809560119245, -149.42056466520037]"
"[-1411.6335257315777, 1378.0790216877833, 8130.050404781242, 0, 33.187911102173814, -161.52025584736347]"
"[-1558.2423467754627, 1453.219052824809, 8243.451592221449, 0, 34.541703436630094, -152.86392864580975]"
"[-1723.19387164965, 1498.0228661878828, 8347.295767550675, 0, 31.28000394264784, -164.80405124766244]"
"[-1876.9653500544268, 1566.3901262522256, 8455.370973682811, 0, 32.709240551023704, -156.02992556325495]"
