x,y,z,roll,pitch,yaw
"[-5096.125920972519, 572.3095375868475, 9769.178588582428, 0, -2.0777812792205346, 0.08616645490789862]"
"[-4896.628983877908, 571.7214497867291, 9755.014329243944, 0, -4.061161135008353, 0.16889909098295025]"
"[-4697.710053195196, 570.8589544857402, 9734.26547101264, 0, -5.95482462915244, 0.24842799398725351]"
"[-4499.54628423946, 569.7350648305603, 9707.249595211544, 0, -7.763210015272459, 0.32495063954499626]"
"[-4302.288481287275, 568.3626139429489, 9674.272700981825, 0, -9.490523230625111, 0.3986375870597048]"
"[-4106.063976178599, 566.7541817949598, 9635.628729383652, 0, -11.140751378656754, 0.4696371117170443]"
"[-3910.9792439557427, 564.9220384065321, 9591.599301677392, 0, -12.71767529206825, 0.5380789994280518]"
"[-3717.122272552616, 562.8781006363532, 9542.453630893498, 0, -14.224881256138355, 0.6040776751128225]"
"[-3524.564704015792, 560.6339002599573, 9488.448572205845, 0, -15.665771963347263, 0.6677347948253596]"
"[-3333.363764707936, 558.2005613882428, 9429.828783143372, 0, -17.04357676276436, 0.7291414026815922]"
"[-3143.5640015527833, 555.5887855846568, 9366.82696941234, 0, -18.361361261053315, 0.788379731473425]"
"[-2955.1988407376834, 552.8088432983284, 9299.66419615225, 0, -19.622036326168047, 0.8455247092000199]"
"[-2768.291984478534, 549.8705704502863, 9228.550247900223, 0, -20.82836653974874, 0.9006452210828362]"
"[-2582.858660536957, 546.7833691963489, 9153.68402347027, 0, -21.982978139780172, 0.9538051669207614]"
"[-2398.9067382093262, 543.5562120482857, 9075.253954436059, 0, -23.088366491160894, 1.0050643461382316]"
"[-2216.4377235179554, 540.1976486686139, 8993.438438000696, 0, -24.146903118380298, 1.0544791970359262]"
"[-2035.4476453529096, 536.7158147675099, 8908.406276799797, 0, -25.160842331450006, 1.1021034121673288]"
"[-1855.9278433574002, 533.11844262587, 8820.317119662452, 0, -26.132327473534566, 1.1479884481355425]"
"[-1677.8656674336316, 529.4128728491617, 8729.321898590557, 0, -27.06339681632952, 1.192183945209014]"
"[-1501.2450978778154, 525.6060670246327, 8635.563258246355, 0, -27.95598912710439, 1.2347380698233803]"
"[-1326.0472943379812, 521.7046210115989, 8539.175975092274, 0, -28.81194892943198, 1.2756977911416731]"
"[-1152.2510810287142, 517.7147786425611, 8440.28736403301, 0, -29.63303147793498, 1.3151091012894092]"
"[-979.8333749336828, 513.6424456532085, 8339.017670990368, 0, -30.420907465873675, 1.353017187590533]"
"[-808.7695630790348, 509.4932036931392, 8235.480450316281, 0, -31.177167483053257, 1.389466564048029]"
"[-639.0338343667293, 505.2723242973924, 8129.7829263356825, 0, -31.90332624032961, 1.424501168395842]"
"[-470.59947091424823, 500.98478272249815, 8022.026338622443, 0, -32.600826575923755, 1.4581644302632149]"
"[-303.4391033531184, 496.635271570451, 7912.306270861043, 0, -33.271043257805374, 1.490499315313061]"
"[-137.5249340902346, 492.22821414042056, 7800.712963343901, 0, -33.91528659556563, 1.5215483496229372]"
