x,y,z,roll,pitch,yaw
"[3216.030598202239, -706.095947057846, 6950.76767827699, 0, 0.7849925006535877, -179.84312644297773]"
"[3016.138278351111, -705.2327653356798, 6957.272705705736, 0, 1.8638818136024007, -179.7525849804298]"
"[2816.3792500731247, -702.7047878114705, 6966.756373301757, 0, 2.7178898160690474, -179.27495286424872]"
"[2616.7624923097646, -699.6879737728486, 6978.758408674995, 0, 3.440396911582525, -179.13415308506143]"
"[2417.3733254945823, -694.9574251543455, 6993.6440415643065, 0, 4.268366708935343, -178.64090092144886]"
"[2218.322951087889, -689.9817832232861, 7012.464015951353, 0, 5.399514188509952, -178.56808142910856]"
"[2019.5118804088556, -684.5472858168572, 7033.550134925595, 0, 6.0519755321639686, -178.43421070122037]"
"[1821.06182960447, -677.2142736679415, 7057.294697851886, 0, 6.81839832165161, -177.88380211343116]"
"[1623.5511677774393, -670.8394698733247, 7088.098923880606, 0, 8.860029434069627, -178.15137775929225]"
"[1426.4865381023737, -662.3397527221138, 7121.163807660511, 0, 9.516081134605164, -177.5302708361658]"
"[1230.203255030192, -653.2014848112958, 7158.437992373203, 0, 10.74107072766314, -177.3344322806233]"
"[1034.2444572726506, -643.5478466154432, 7197.257534500882, 0, 11.192019185937195, -177.1796830154168]"
"[843.2572982591582, -608.7233832343366, 7245.33207913911, 0, 13.908539823271196, -169.66625419996646]"
"[653.8622317528204, -577.4079302783629, 7301.44670458758, 0, 16.294413701577238, -170.6113947050145]"
"[465.03430128392546, -544.5150407961468, 7358.561242984952, 0, 16.59308417207078, -170.11851076229672]"
"[276.8034931031236, -509.86687743127976, 7416.601467200952, 0, 16.86999722963337, -169.57015950227253]"
"[88.51905600108992, -475.92463762878697, 7474.884355790661, 0, 16.94265564578208, -169.7809823966614]"
"[-92.51999064492733, -420.21651551994904, 7539.083021825151, 0, 18.723007916296012, -162.8961723952838]"
"[-262.8071811896132, -343.4020225559309, 7610.50995237014, 0, 20.924329159243342, -155.72043988332433]"
"[-420.36650712679, -248.14346908285154, 7688.617998053277, 0, 22.988118164529, -148.84332548327632]"
"[-588.3958615024695, -183.33419589506371, 7775.600146664145, 0, 25.77961445706739, -158.90826875724701]"
"[-756.5118937422818, -115.55174584789775, 7860.113690960582, 0, 24.996804942093338, -158.0412748109528]"
"[-924.5911358515066, -43.298762392273574, 7940.91514363162, 0, 23.828932104224016, -156.73836306485478]"
"[-1081.3344933379044, 58.31031714196284, 8012.379224400188, 0, 20.935723759798446, -147.04662474511193]"
"[-1258.7431648354714, 131.9901742020592, 8068.033891240195, 0, 16.157178895185982, -157.44632741902757]"
"[-1423.7769841644586, 225.63501782330755, 8131.235803717897, 0, 18.421770907924454, -150.42820114227834]"
"[-1574.7197800849108, 336.49305286419974, 8201.426746342919, 0, 20.545720749841514, -143.70504758718633]"
"[-1704.6511455582538, 472.53838790110126, 8269.320097128764, 0, 19.844389176824823, -133.68318175573393]"
"[-1815.1637208707896, 628.7803233543196, 8327.4185334556, 0, 16.887424511629042, -125.27241822736359]"
"[-1902.187831815643, 802.4405418585575, 8375.05184767284, 0, 13.778355132467121, -116.61623393191053]"
"[-1967.340490316064, 987.8458928073657, 8412.20002299649, 0, 10.704330175236377, -109.36181029291046]"
"[-2009.705263997519, 1181.2478766133725, 8440.500175130714, 0, 8.134698108820224, -102.35550957949063]"
"[-2038.7445927952406, 1375.5207297275817, 8478.113682356745, 0, 10.840029249733918, -98.50145865901472]"
"[-2042.9671061295141, 1572.641828184659, 8511.661304093868, 0, 9.656333874617802, -91.22714007331363]"
"[-2024.5412016886694, 1770.3424708666348, 8535.639250808936, 0, 6.8857388358872536, -84.67535590745904]"
"[-1985.6249030565511, 1965.9334097682156, 8550.795316273754, 0, 4.346059369401112, -78.74694490963797]"
