x,y,z,roll,pitch,yaw
"[-6407.287082255889, -830.6502843140918, 10530.530297143305, 0, -2.1374618563967487, -0.4014841234127281]"
"[-6207.836182250064, -827.9139042099764, 10515.975204880042, 0, -4.173416250431744, -0.7860240054404191]"
"[-6009.013806419924, -823.9062400542516, 10494.677282510163, 0, -6.112996261813004, -1.1547550901367258]"
"[-5811.009980524725, -818.6914177794108, 10466.977272410784, 0, -7.961059925568828, -1.5086488930067583]"
"[-5613.984949293634, -812.332562265689, 10433.20299188635, 0, -9.72220651053582, -1.848542587533366]"
"[-5418.072524492203, -804.8914157762514, 10393.668814933406, 0, -11.400791655647843, -2.175162937926048]"
"[-5223.383120194692, -796.4280450777633, 10348.67540196328, 0, -13.000941465915513, -2.489145798052844]"
"[-5030.006495756659, -787.0006220143314, 10298.509628617952, 0, -14.526565658542875, -2.7910520948725126]"
"[-4838.014227637232, -776.6652647217114, 10243.444672684149, 0, -15.981369839682953, -3.0813809954606506]"
"[-4647.461931218746, -765.475928713275, 10183.740224865483, 0, -17.368866983675044, -3.360580795664567]"
"[-4458.39125329951, -753.4843387978425, 10119.642794944617, 0, -18.69238817905305, -3.629057948903111]"
"[-4270.831655137611, -740.7399542506736, 10051.386089780503, 0, -19.95509269901116, -3.8871845641000706]"
"[-4084.802004910898, -727.289960893445, 9979.191443751746, 0, -21.15997744822885, -4.135304634078925]"
"[-3900.3119973147527, -713.1792847813368, 9903.268285777163, 0, -22.309885832878606, -4.37373920417148]"
"[-3717.36341680826, -698.4506230745932, 9823.81463000861, 0, -23.407516096170554, -4.602790651145119]"
"[-3535.951259787544, -683.1444884128922, 9741.01757977849, 0, -24.45542915784602, -4.822746211813376]"
"[-3356.064729746138, -667.2992637346482, 9655.053836464474, 0, -25.456055992546073, -5.033880876650049]"
"[-3177.688118300081, -650.9512650079222, 9566.090206667499, 0, -26.41170457889115, -5.23645974474456]"
"[-3000.801583826081, -634.1348097802122, 9474.284102538455, 0, -27.324566448361928, -5.430739921301626]"
"[-2825.3818383947414, -616.882289824025, 9379.784031279405, 0, -28.19672286062514, -5.616972026693752]"
"[-2651.402752683452, -599.224246464846, 9282.730070825495, 0, -29.030150629763046, -5.795401376138792]"
"[-2478.835887627545, -581.189447437307, 9183.25432951731, 0, -29.826727623908578, -5.966268880882983]"
"[-2307.6509607140174, -562.8049643319554, 9081.481388228582, 0, -30.588237959031655, -6.129811714933974]"
"[-2137.81625403791, -544.096249875819, 8977.528723945075, 0, -31.316376906041413, -6.286263785614591]"
"[-1969.2989705247269, -525.0872144406175, 8871.50711421781, 0, -32.01275552894295, -6.435856041273487]"
"[-1802.0655440695564, -505.80030129785246, 8763.521022254601, 0, -32.67890507049735, -6.57881664522482]"
"[-1636.08190875097, -486.2565602441683, 8653.668962683316, 0, -33.31628110066515, -6.715371041267553]"
"[-1471.313731741159, -466.47571930675787, 8542.043848230194, 0, -33.92626744205102, -6.845741932859079]"
"[-1307.7266140489169, -446.4762543100869, 8428.733317717839, 0, -34.510179885601374, -6.970149195113904]"
"[-1145.2862627948277, -426.27545614426094, 8313.820045908566, 0, -35.06926970892474, -7.088809736210165]"
"[-983.9586383243621, -405.8894956240007, 8197.382035807126, 0, -35.60472700879961, -7.201937322471938]"
"[-823.7100791106428, -385.33348586715164, 8079.492894098471, 0, -36.11768385869738, -7.309742379320576]"
"[-664.5074070808407, -364.62154215435737, 7960.222090436346, 0, -36.60921730147326, -7.412431778427778]"
"[-506.3180157150907, -343.7668392581918, 7839.635201321292, 0, -37.08035218675846, -7.510208619736118]"
"[-349.10994301137043, -322.7816662516709, 7717.794139315627, 0, -37.53206386201927, -7.603272015522368]"
"[-192.85193118107634, -301.6774788235007, 7594.757368341091, 0, -37.96528072572678, -7.691816882350883]"
"[-37.51347473543245, -280.46494914136326, 7470.580105794483, 0, -38.380886650602754, -7.7760337455861155]"
"[116.93514156002857, -259.1540133155928, 7345.314512199724, 0, -38.77972328446818, -7.856108560093784]"
"[270.52281354903806, -237.7539165242295, 7219.009869093001, 0, -39.16259223581941, -7.932222549849007]"
"[423.277596198157, -216.27325586708398, 7091.712745812257, 0, -39.530257150890165, -8.004552068377224]"
"[575.2266887223145, -194.72002102142997, 6963.4671558343825, 0, -39.88344568862436, -8.073268481270436]"
"[726.3964254001667, -173.10163277556214, 6834.314703273853, 0, -40.22285139968293, -8.138538071438562]"
"[876.8122712602647, -151.42497951894472, 6704.29472012594, 0, -40.549135515337625, -8.200521967264756]"
"[1026.4988219107136, -129.6964517692387, 6573.44439480651, 0, -40.86292865186507, -8.259376093425931]"
"[1175.4798068664122, -107.92197481729657, 6441.798892509245, 0, -41.16483243584535, -8.31525114380783]"
"[1323.7780958001015, -86.10703957139873, 6309.391467870151, 0, -41.45542105559193, -8.3682925756797]"
"[1471.4157072072355, -64.25673168169241, 6176.2535703986905, 0, -41.73524274379478, -8.418640624090159]"
"[1618.4138190309175, -42.37575902508658, 6042.414943104948, 0, -42.00482119634817, -8.466430335295968]"
"[1764.7927808425231, -20.468477629841434, 5907.90371472298, 0, -42.264656932261374, -8.511791617933081]"
"[1910.572127216783, 1.4610838821547993, 5772.746485901932, 0, -42.51522859951839, -8.554849310578588]"
"[2055.770591977519, 23.40920125883944, 5636.968409708665, 0, -42.75699423176583, -8.595723264327662]"
"[2200.4061230223974, 45.37243291209146, 5500.593266758377, 0, -42.99039246077449, -8.634528439016664]"
"[2344.495897462308, 67.34759946900692, 5363.643535263015, 0, -43.21584368974533, -8.671375011758071]"
"[2488.0563368335993, 89.33176450839281, 5226.140456260969, 0, -43.43375123272809, -8.706368496511118]"
"[2631.1031221595745, 111.32221641204904, 5088.10409426538, 0, -43.644502425701845, -8.739609873491489]"
"[2773.6512086515163, 133.3164512618159, 4949.55339354229, 0, -43.84846971524981, -8.771195727321482]"
"[2915.7148398490126, 155.3121567146154, 4810.506230203316, 0, -44.046011731268315, -8.801218392937706]"
"[3057.3075610044707, 177.30719678875252, 4670.979460270339, 0, -44.23747435080944, -8.829766108405886]"
"[3198.4422315171278, 199.2995974954976, 4530.98896384134, 0, -44.423191761007544, -8.85692317394214]"
"[3339.1310362172503, 221.2875332503706, 4390.549685456373, 0, -44.60348753012863, -8.88277011660872]"
"[3479.3854952909487, 243.26931399849303, 4249.675670730144, 0, -44.77867569717339, -8.907383860342764]"
"[3619.2164726193014, 265.2433729877554, 4108.380099281729, 0, -44.94906189224252, -8.930837901193568]"
"[3758.6341822811187, 287.20825512221444, 3966.675313951548, 0, -45.114944502149584, -8.953202487894407]"
"[3897.648192935122, 309.16260582590843, 3824.572846249302, 0, -45.27661589869073, -8.974544808188844]"
"[4036.2674297524522, 331.1051603439123, 3682.083437922208, 0, -45.43436375075483, -8.994929181682897]"
"[4174.500173511347, 353.0347334026366, 3539.217058468014, 0, -45.58847244635802, -9.01441726042275]"
"[4312.354056388689, 374.95020914468273, 3395.9829183385045, 0, -45.739224657091604, -9.03306823893047]"
"[4449.836053882549, 396.85053124443436, 3252.389477481948, 0, -45.88690308591173, -9.050939076105937]"
"[4586.952472168553, 418.7346930982251, 3108.4444487509254, 0, -46.0317924504152, -9.068084732276494]"
"[4723.708930020689, 440.6017279663045, 2964.154795546632, 0, -46.17418176879847, -9.084558425825328]"
