x,y,z,roll,pitch,yaw
"[4380.260976890364, -926.1863785966542, 4495.034713514681, 0, 3.690684510332441, -173.3202444931837]"
"[4182.488398792639, -903.8482578082177, 4514.707428432056, 0, 5.644945605049434, -173.55583718442244]"
"[3985.393384771037, -882.3693622857635, 4541.017359921137, 0, 7.559150272364836, -173.78060003113487]"
"[3793.8074622791564, -838.8651520233775, 4578.463561228897, 0, 10.791232818042937, -167.20655328345]"
"[3610.304963148557, -775.2957834316852, 4626.273269340094, 0, 13.830391270623334, -160.8927706763598]"
"[3436.936842279195, -693.7810573646224, 4683.708834109999, 0, 16.68907165954651, -154.8178926792383]"
"[3263.59354528261, -615.3868653239568, 4745.405284904556, 0, 17.96778785368628, -155.66522492940308]"
"[3090.4504368976814, -540.0064954694319, 4811.278373942492, 0, 19.230265132709846, -156.4733988792144]"
"[2917.6737800205433, -467.5342525696865, 4881.24980273625, 0, 20.47857765313291, -157.24408399403745]"
"[2745.422110811178, -397.86598956649107, 4955.247745847562, 0, 21.71498301656454, -157.97882246504636]"
"[2573.847689609597, -330.89957481223814, 5033.207461626315, 0, 22.94196697453237, -158.67903233869143]"
"[2403.098062987981, -266.53530498485424, 5115.072019147665, 0, 24.162300475990193, -159.3460072004353]"
"[2233.3177851214123, -204.67627281627773, 5200.793179818282, 0, 25.379113414975958, -159.98091145319256]"
"[2064.6503650307, -145.22869770199407, 5290.332485226436, 0, 26.59599128791004, -160.58476958529246]"
"[1897.2405331261523, -88.10222557616899, 5383.662621646289, 0, 27.81710376970221, -161.15844673965353]"
"[1731.23696074788, -33.21020125002761, 5480.769159134916, 0, 29.04737853488102, -161.70261599826927]"
"[1566.7956282755388, 19.530090255893555, 5581.652804125526, 0, 30.29274045244634, -162.21770431616605]"
"[1404.084135144138, 70.19723156140827, 5686.33236657626, 0, 31.560447256383288, -162.7038023233137]"
"[1243.2874044857442, 118.865581911916, 5794.84873899873, 0, 32.85957094554534, -163.1605094625545]"
"[1084.6155046176063, 165.60542047128487, 5907.27033694005, 0, 34.20170499669595, -163.58665571067158]"
"[928.3147859295307, 210.48366465991487, 6023.700696108682, 0, 35.6020312502231, -163.9797686520512]"
"[774.6844234151588, 253.56608149926922, 6144.289323569909, 0, 37.08097641254218, -164.3349604235347]"
"[624.102269799346, 294.92372002628326, 6269.247559584558, 0, 38.66686226727505, -164.64230555498608]"
"[473.5482782836559, 319.3517174233265, 6398.618223113287, 0, 40.3047734976592, -170.78384270867392]"
"[324.43725012474175, 324.6606698595701, 6531.801241195253, 0, 41.75256698200859, -177.9609010914901]"
"[178.7093906729394, 309.04713913848116, 6667.88800997906, 0, 42.87755444622852, 173.88456193322608]"
"[38.15051633579927, 318.2439049511451, 6809.869073306756, 0, 45.22721215279159, -176.2564737220788]"
"[-99.60964304399593, 331.49430161275427, 6954.252470814792, 0, 46.212978117396226, -174.50593330101546]"
"[-233.81352458052712, 350.12552156176736, 7101.365338449613, 0, 47.3549234742392, -172.09627527380692]"
"[-361.72784885211, 401.4651819361968, 7246.286575398455, 0, 46.43609690101505, -158.1314603292815]"
"[-480.66885613464564, 463.0258828502823, 7394.823832979112, 0, 47.96075163863939, -152.63511836111297]"
"[-588.760545025219, 553.6765531798096, 7536.5935150750765, 0, 45.14129592083114, -140.01525321145596]"
"[-679.8168829217587, 661.1226485977245, 7678.5937964421055, 0, 45.235029792752464, -130.27996388238432]"
"[-753.7352314242877, 791.0625067790262, 7811.45353831481, 0, 41.62854675894771, -119.63406973066655]"
"[-808.0176410090166, 935.6234501746558, 7938.5580372683935, 0, 39.458747707648655, -110.58107900899562]"
"[-841.1641967819069, 1094.6657229354093, 8055.206489103335, 0, 35.67891050221026, -101.7726906828963]"
"[-852.6379926524604, 1262.6322767874567, 8163.167541318419, 0, 32.67038310872504, -93.90780416802073]"
"[-841.8355882437124, 1437.2744846367686, 8260.03553033702, 0, 28.96923645656844, -86.46050828352385]"
"[-809.228997021154, 1614.3469897558994, 8347.111004149572, 0, 25.809308886321, -79.56628893538081]"
"[-755.3919975814216, 1791.4042640891275, 8422.954916871782, 0, 22.285349011543424, -73.0872955912448]"
"[-681.387324587606, 1965.1679994643923, 8488.753645153667, 0, 19.20770500966485, -66.93120847946943]"
"[-586.6864439141962, 2132.584539536193, 8543.557343113456, 0, 15.903531109694729, -60.50488457730444]"
"[-474.9178315955789, 2292.496854552195, 8587.555397690829, 0, 12.708461675096522, -55.048881486126014]"
"[-347.563820368423, 2442.8277553122034, 8621.929459147661, 0, 9.896580508516452, -49.73013308936804]"
"[-206.32693043017352, 2582.2140150260243, 8646.901674178813, 0, 7.17273312059521, -44.622156032633164]"
"[-53.14209446226718, 2709.9282111308635, 8661.851260888161, 0, 4.286739306999638, -39.81884955262594]"
"[111.37033233712111, 2823.5446334439853, 8667.044526656658, 0, 1.4879282900764124, -34.62993474285681]"
"[284.2164010263456, 2924.0784907309594, 8662.899640930578, 0, -1.1875073098046798, -30.18391343301668]"
"[464.6104921510936, 3009.4171742779695, 8649.660268674334, 0, -3.7955762692379245, -25.31733598071474]"
"[649.9908374605412, 3081.2200424678776, 8627.786181432744, 0, -6.27902525835445, -21.172745721163206]"
"[839.4780977192198, 3137.5794105166774, 8597.484369064508, 0, -8.714389030899316, -16.564104822661943]"
"[1030.9947241715322, 3180.689801093689, 8559.236806833394, 0, -11.025030254606582, -12.685836289660768]"
"[1223.593090520596, 3208.7472999448655, 8513.208054537812, 0, -13.305535731053066, -8.288475041174491]"
"[1415.7183195519328, 3224.3946890248985, 8459.887743354977, 0, -15.462139254383807, -4.656103531894586]"
"[1606.3459810854915, 3225.841325310137, 8399.398059096377, 0, -17.604720490460526, -0.4347981918561381]"
"[1794.4766119275769, 3216.109942283479, 8332.225401538799, 0, -19.625042572964183, 2.961084459134873]"
"[1978.9743318637993, 3193.343817720122, 8258.453490144957, 0, -21.6453003930445, 7.034462264536927]"
"[2159.428120566399, 3160.893224772145, 8178.557375344534, 0, -23.545710668269287, 10.194412163278635]"
"[2334.5342371617357, 3116.766069478818, 8092.588531589259, 0, -25.457674282503696, 14.144170837476741]"
"[2518.8560381421244, 3081.8735353597467, 8023.248898289858, 0, -20.285492679338578, 10.719377693263226]"
"[2697.5013131417472, 3034.7459826070485, 7946.666527656332, 0, -22.514166585394904, 14.778243179152543]"
"[2884.591667098099, 2997.4676144401124, 7886.6038710109815, 0, -17.476420606017193, 11.268788640426838]"
"[3065.611423859074, 2947.001486722342, 7818.156682497711, 0, -20.01315845451197, 15.57782980129872]"
"[3254.530099466492, 2907.0032437293294, 7766.100226949806, 0, -15.086812161053569, 11.954243290699297]"
"[3436.9434019685136, 2852.5829979475375, 7704.750215382118, 0, -17.863482602187663, 16.611675823846006]"
"[3626.9171584423243, 2809.2659607241253, 7659.654693016645, 0, -13.030965037094585, 12.844748876607031]"
"[3809.95437742649, 2750.409375776321, 7604.5794819428365, 0, -15.984425854412446, 17.82546892424139]"
"[4000.3848635870413, 2703.310065177036, 7565.619439826226, 0, -11.233052690221445, 13.892211594114602]"
"[4186.04537116135, 2647.6414502822736, 7516.312429747042, 0, -14.272568595762026, 16.690881129005092]"
"[4366.245381022121, 2584.1940040540894, 7457.1315374480955, 0, -17.2117807602909, 19.396889826778192]"
