x,y,z,roll,pitch,yaw
"[-2843.9259823625466, -684.5969925993909, 10546.865153712903, 0, -3.230203794201882, -0.6262731015668714]"
"[-2645.1856927459708, -680.3097024492788, 10524.867053197444, 0, -6.314768085047126, -1.2358115085390529]"
"[-2447.8934416556367, -674.0033986074866, 10492.680127411286, 0, -9.26114957750174, -1.8307947268116953]"
"[-2252.4929392502636, -665.7693886135039, 10450.837030738756, 0, -12.076381537461824, -2.412967562697544]"
"[-2059.3611316222205, -655.7028065070302, 10399.858909872857, 0, -14.767103042500581, -2.983719780764023]"
"[-1868.8152329297932, -643.9011441600971, 10340.252020528216, 0, -17.339585620236154, -3.544147631425611]"
"[-1681.1192274290406, -630.4630544847585, 10272.505232671234, 0, -19.7997575760267, -4.09510214491598]"
"[-1496.4898399388662, -615.4873817349118, 10197.08826839467, 0, -22.153226270813516, -4.637227652559009]"
"[-1315.10198625047, -599.0723809451308, 10114.450539218533, 0, -24.40529857513536, -5.170993018079127]"
"[-1137.0937240046064, -581.3150943767408, 10025.020469633768, 0, -26.560999695687737, -5.696717383155751]"
"[-962.5707305157372, -562.3108578318183, 9929.20521126106, 0, -28.62509054550222, -6.2145917527735435]"
"[-791.6103376474208, -542.1529139745048, 9827.390667261903, 0, -30.602083807199463, -6.72469740288567]"
"[-624.2651557148938, -520.9321134672767, 9719.941759823056, 0, -32.496258820257815, -7.227021843360976]"
"[-460.5663189637868, -498.73668787173233, 9607.202884855426, 0, -34.311675407361356, -7.721472885065426]"
"[-300.5263848049021, -475.6520809501766, 9489.498507716353, 0, -36.05218674124639, -8.207891222270078]"
"[-144.14191795135037, -451.7608272967102, 9367.133861981582, 0, -37.721451341718996, -8.686061837400173]"
"[8.604210879812285, -427.14246917720664, 9240.395720245979, 0, -39.32294428238726, -9.155724455449757]"
"[157.74078381027167, -401.8735041120371, 9109.553211789847, 0, -40.85996767790452, -9.61658321388772]"
"[303.30642623017695, -376.027357133291, 8974.858666862321, 0, -42.33566051495829, -10.06831566612217]"
"[445.3480048618412, -349.67437282403506, 8836.548471439783, 0, -43.75300788369725, -10.510581199392716]"
"[583.9192115108746, -322.88182323095765, 8694.843919734012, 0, -45.11484966062951, -10.943028919033646]"
"[719.0793125179491, -295.7139285598403, 8549.95205455554, 0, -46.4238886891334, -11.365305028725762]"
"[850.8920458030526, -268.23188823867906, 8402.06648797213, 0, -47.68269849950248, -11.777059719397693]"
"[979.4246491686142, -240.4939204860721, 8251.368196618092, 0, -48.89373060682045, -12.177953566922806]"
"[1104.7470051838452, -212.5553089703655, 8098.026287573741, 0, -50.05932142186495, -12.56766342997392]"
"[1226.9308895020786, -184.4684555035127, 7942.198732002718, 0, -51.1816988076203, -12.945887833782395]"
"[1346.0493108627181, -156.2829379963177, 7784.033064756629, 0, -52.262988311797415, -13.312351822641535]"
"[1462.1759323001036, -128.04557312071566, 7623.667048972672, 0, -53.305219103985664, -13.66681126340563]"
"[1575.3845642262204, -99.80048329061023, 7461.229305335591, 0, -54.31032964467501, -14.009056583621916]"
"[1685.7487210776253, -71.589167694891, 7296.839906179693, 0, -55.28017311237915, -14.338915930979288]"
"[1793.341234125294, -43.45057720285291, 7130.610934994737, 0, -56.21652261446073, -14.65625774517242]"
"[1898.2339138461805, -15.421193020620226, 6962.647012191844, 0, -57.12107620702033, -14.960992738785016]"
"[2000.4972559542794, 12.464890986237968, 6793.045788199667, 0, -57.99546174938616, -15.253075290126752]"
"[2100.20018579415, 40.17588236825857, 6621.898405111373, 0, -58.84124161937005, -15.532504257863014]"
"[2197.4098363182125, 67.68220062083239, 6449.289928201409, 0, -59.65991731659524, -15.799323234519141]"
"[2292.1913553072177, 94.95638421855226, 6275.299748687694, 0, -60.45293398293226, -16.053620263305255]"
"[2384.607737857017, 121.97299420768663, 6100.001959137728, 0, -61.22168487150959, -16.29552705000281]"
"[2474.7196804491145, 148.70851440861497, 5923.4657029129385, 0, -61.96751579904086, -16.5252177087217]"
"[2562.585453151306, 175.14124827528164, 5745.755499019688, 0, -62.69172962052445, -16.74290708705873]"
"[2648.2607866604867, 201.25121244674844, 5566.931543691954, 0, -63.39559077098169, -16.94884872249874]"
"[2731.798771003122, 227.02002700369042, 5387.049989973126, 0, -64.08032992615095, -17.143332487797192]"
"[2813.249762748534, 252.4308024070118, 5206.163206494922, 0, -64.74714884340568, -17.326681988650886]"
"[2892.661297561939, 277.4680230432007, 5024.320016571862, 0, -65.39722545623427, -17.499251782396694]"
"[2970.078004820504, 302.1174272276137, 4841.565918640803, 0, -66.03171931124672, -17.661424492124286]"
"[3045.541520824602, 326.36588341780714, 4657.943288976887, 0, -66.6517774570026, -17.813607897014993]"
"[3119.0903968399716, 350.2012622583579, 4473.4915675091725, 0, -67.2585409205641, -17.956232087817035]"
"[3190.759997778666, 373.61230390875085, 4288.247427439555, 0, -67.85315194276619, -18.08974678753086]"
"[3260.582386730487, 396.588479886986, 4102.244929234618, 0, -68.43676218985313, -18.214618953807005]"
