x,y,z,roll,pitch,yaw
"[-4251.977879190916, -355.8102409300771, 9931.460349606215, 0, -2.641109610467506, -0.26649165006029496]"
"[-4052.7970349656953, -353.99080533107525, 9913.469214349383, 0, -5.1610571859899075, -0.5233589706618801]"
"[-3854.556213062794, -351.32163299480226, 9887.13573660144, 0, -7.565954967461702, -0.771400499876357]"
"[-3657.542026447576, -347.84396530117255, 9852.882034615279, 0, -9.861581089289839, -1.0112723019483518]"
"[-3461.9974103109976, -343.59931202198135, 9811.117384269111, 0, -12.053400708173486, -1.2435143261553043]"
"[-3268.1263876340336, -338.6290365289174, 9762.236683295096, 0, -14.146585470958726, -1.4685714200464988]"
"[-3076.098426699808, -332.9740239362022, 9706.619392350463, 0, -16.146031490576473, -1.6868102837053516]"
"[-2886.05240707615, -326.6744184362118, 9644.628865689136, 0, -18.056375978081167, -1.8985333018372643]"
"[-2698.100214717205, -319.7694182278049, 9576.611997490223, 0, -19.882012660760275, -2.1039899437560146]"
"[-2512.3299893246785, -312.29711825489426, 9502.89912147304, 0, -21.62710610074266, -2.303386244998128]"
"[-2328.8090483713186, -304.2943925172437, 9423.804111438516, 0, -23.29560501512622, -2.496892756744487]"
"[-2147.5865125406567, -295.7968090275889, 9339.624638988633, 0, -24.891254687056893, -2.684651255990491]"
"[-1968.695657028224, -286.8385716031645, 9250.642552048184, 0, -26.417608547156245, -2.866780440619091]"
"[-1792.1560123753934, -277.4524836244061, 9157.124344097501, 0, -27.87803899598748, -3.043380782382399]"
"[-1617.9752374180807, -267.669929693513, 9059.321689359202, 0, -29.275747530679, -3.2145386725162424]"
"[-1446.1507856436997, -257.52087180169747, 8957.472023692877, 0, -30.613774232228554, -3.3803299659126878]"
"[-1276.671384847784, -247.03385718432696, 8851.799154751638, 0, -31.89500666425251, -3.5408230080258827]"
"[-1109.51834853118, -236.23603552328842, 8742.513888143936, 0, -33.12218822890668, -3.6960812122174995]"
"[-944.6667360269062, -225.1531835591172, 8629.814659011341, 0, -34.29792602128939, -3.8461652427580018]"
"[-782.0863769263917, -213.80973551322282, 8513.888160654935, 0, -35.42469821975903, -3.9911348492202943]"
"[-621.7427740111218, -202.22881800280146, 8394.909963686889, 0, -36.504861046185965, -4.131050390804944]"
"[-463.59789760304466, -190.4322883662494, 8273.045120707431, 0, -37.54065532715173, -4.265974083668205]"
"[-307.6108830346852, -178.44077551238337, 8148.448752760665, 0, -38.534212684454495, -4.395971000162577]"
"[-153.73864181249292, -166.2737225687912, 8021.266614848428, 0, -39.48756138093498, -4.52110984571874]"
"[-1.9363960059473584, -153.94943073853784, 7891.635638616001, 0, -40.40263184556426, -4.6414635366451105]"
"[147.84185556064634, -141.485103884816, 7759.684450998239, 0, -41.28126189990175, -4.757109600201732]"
"[295.64293160956737, -128.8968934538566, 7625.533868155946, 0, -42.1252017064116, -4.868130416767243]"
"[441.5141162940555, -116.19994342082776, 7489.297364462543, 0, -42.93611845769684, -4.97461332264484]"
"[585.5028544748053, -103.40843500436024, 7351.081516639122, 0, -43.71560082445315, -5.076650590956694]"
"[727.6564888475325, -90.53563094513173, 7210.986423397861, 0, -44.46516317884386, -5.1743393070895225]"
"[868.022033965821, -77.59391918462654, 7069.10610115283, 0, -45.18624960904257, -5.267781154228387]"
"[1006.6459827291848, -64.5948558134516, 6925.528856504785, 0, -45.880237739869486, -5.3570821236169905]"
"[1143.574141377358, -51.549207185848516, 6780.337636311876, 0, -46.548442373757915, -5.4423521632882075]"
"[1278.8514894529146, -38.46699111947489, 6633.610356229277, 0, -47.19211896572274, -5.523704778105035]"
"[1412.5220615697726, -25.357517118117784, 6485.420208643955, 0, -47.812466945564545, -5.6012565930335185]"
"[1544.6288481590236, -12.229425570560922, 6335.835950951573, 0, -48.410632900232656, -5.675126890635194]"
"[1675.2137126595076, 0.9092741079721964, 6184.9221751252835, 0, -48.987713629094735, -5.7454371328210705]"
"[1804.3173228819974, 14.05116641398082, 6032.739559514509, 0, -49.54475908482948, -5.812310475959078]"
"[1931.9790945056955, 27.189393785585946, 5879.345103788655, 0, -50.0827752127874, -5.875871287481255]"
"[2058.2371448666004, 40.31762172721119, 5724.792347908418, 0, -50.602726701973324, -5.936244671205989]"
"[2183.1282553713536, 53.430005023651034, 5569.131575967712, 0, -51.10553966132073, -5.993556007685197]"
"[2306.687841019268, 66.52115503006357, 5412.410005703676, 0, -51.592104235689135, -6.047930515017533]"
"[2428.9499256407676, 79.58610801648447, 5254.67196442172, 0, -52.06327717706931, -6.099492834747179]"
"[2549.947121563415, 92.62029453742082, 5095.959052027693, 0, -52.51988438788988, -6.148366646704169]"
"[2669.710612497587, 105.61950978872333, 4936.310291800403, 0, -52.96272345516485, -6.194674315946318]"
"[2788.2701384926204, 118.57988490502026, 4775.7622694747515, 0, -53.392566196611355, -6.238536574344762]"
"[2905.6539818502606, 131.49785914125988, 4614.349261138308, 0, -53.81016124294192, -6.280072238824431]"
"[3021.888952894103, 144.37015287104217, 4452.103350371437, 0, -54.21623668448001, -6.319397967838225]"
"[3137.000374479045, 157.19374132204027, 4289.054534981894, 0, -54.61150281531007, -6.35662805733093]"
"[3251.0120640801056, 169.96582895443478, 4125.230823597302, 0, -54.996655014681885, -6.391874277250513]"
"[3363.946312220229, 182.6838243712836, 3960.658322280703, 0, -55.372376813790076, -6.425245749608987]"
"[3475.8238558748003, 195.345315629305, 3795.3613112219955, 0, -55.739343206948476, -6.456848869207655]"
"[3586.663845316717, 207.9480457935694, 3629.3623114270495, 0, -56.09822428040756, -6.4867872684575385]"
"[3696.4838026264047, 220.4898885486096, 3462.682141170338, 0, -56.449689250776004, -6.515161828295183]"
"[3805.2995697672486, 232.96882363947063, 3295.3399617876503, 0, -56.794411029824545, -6.542070738089881]"
"[3913.125243692306, 245.38291186649352, 3127.3533121511423, 0, -57.13307146567114, -6.567609608767622]"
"[4019.9730953659355, 257.730269293345, 2958.738130873466, 0, -57.46636745527901, -6.591871645299234]"
"[4125.853468801773, 270.00904024361205, 2789.508764908104, 0, -57.795018184663974, -6.614947887455759]"
"[4230.774655161004, 282.21736854952707, 2619.6779627167866, 0, -58.1197738383402, -6.636927531691052]"
"[4334.742735512493, 294.35336636601335, 2449.25684951474, 0, -58.44142623906444, -6.657898352742786]"
"[4437.761383866563, 306.41507965798786, 2278.254881210973, 0, -58.76082204928834, -6.677947251956527]"
"[4539.8316193127, 318.4004491844164, 2106.6797724297603, 0, -59.078879412517594, -6.697160971904329]"
"[4640.951492142272, 330.30726540196736, 1934.5373922716697, 0, -59.39660927681951, -6.715627036028887]"
"[4741.11568313133, 342.1331151366966, 1761.8316189994387, 0, -59.71514319056285, -6.7334350019535725]"
"[4840.314986748117, 353.8753170325209, 1588.5641412184589, 0, -60.035770203417854, -6.750678165057072]"
"[4938.535636371253, 365.5308415312107, 1414.7341877113904, 0, -60.359986835224326, -6.76745592818368]"
"[5035.7584099974165, 377.09620922061595, 1240.3381597788582, 0, -60.689566231811554, -6.783877189006189]"
"[5131.957423700345, 388.56735837508245, 1065.369126805421, 0, -61.0266562367903, -6.800065338080589]"
"[5227.098468712826, 399.9394676360803, 889.8161243107637, 0, -61.37392237357724, -6.816165911001091]"
"[5321.1366600620995, 411.206711620117, 713.6631573168426, 0, -61.73476306833332, -6.832358824853312]"
"[5414.01300720375, 422.3619130581726, 536.8877471985234, 0, -62.11364597972574, -6.84887899300345]"
"[5505.649219404858, 433.3960293798218, 359.45873916873745, 0, -62.51665763737343, -6.866053355378348]"
"[5595.939457813934, 444.2973630631213, 181.33284612688468, 0, -62.95245206292967, -6.884373041700143]"
"[5684.736431172717, 455.05028977328965, 2.448883487733525, 0, -63.434003614477376, -6.904650029866044]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
"[5771.826040819733, 465.63311326741274, -177.28259327252286, 0, -63.98214370707085, -6.928412909158289]"
