x,y,z,roll,pitch,yaw
"[-3720.855262490308, -376.60503482539184, 10769.74562433791, 0, -3.0086099575558274, -0.061497467259424565]"
"[-3521.9081232175067, -376.1846348720316, 10749.255162189687, 0, -5.880403018801095, -0.12107290042537015]"
"[-3324.169482671775, -375.5671236565494, 10719.271021131044, 0, -8.622331344003783, -0.17892644218442352]"
"[-3128.0079244726708, -374.7618082692012, 10680.283913620658, 0, -11.240957901232228, -0.23521893930899282]"
"[-2933.7357648817692, -373.77823152661847, 10632.772224693841, 0, -13.742482465350896, -0.290079210493367]"
"[-2741.6151376401726, -372.62604699489134, 10577.199416063177, 0, -16.132765406512668, -0.3436097435780795]"
"[-2551.86358981223, -371.3149178004133, 10514.012146481911, 0, -18.417349510956228, -0.3958912303254314]"
"[-2364.65919737703, -369.8544353014648, 10443.638980830237, 0, -20.601480045058548, -0.44698623000243004]"
"[-2180.145217903617, -368.2540542987282, 10366.489579280187, 0, -22.69012324637525, -0.4969421723130812]"
"[-1998.4343033966372, -366.5230419785507, 10282.954274496014, 0, -24.687983402117506, -0.5457938535803377]"
"[-1819.6122999765767, -364.6704382228312, 10193.403959297462, 0, -26.599518655563564, -0.5935655397320792]"
"[-1643.7416629967306, -362.7050252951374, 10098.190219740995, 0, -28.42895566377908, -0.6402727605137555]"
"[-1470.8645169196095, -360.6353052332933, 9997.645659355585, 0, -30.180303215296437, -0.6859238580568819]"
"[-1301.0053891098664, -358.4694835519661, 9892.084369499133, 0, -31.857364903718132, -0.7305213371999664]"
"[-1134.1736459070125, -356.21545809130424, 9781.802508664634, 0, -33.46375094226062, -0.7740630532281435]"
"[-970.3656581182527, -353.8808120450913, 9667.078960234347, 0, -35.00288919478564, -0.8165432638887192]"
"[-809.5667215719913, -351.4728103690468, 9548.176043812926, 0, -36.47803549066172, -0.8579535658922836]"
"[-651.7527567109352, -348.9983989110435, 9425.340260008817, 0, -37.89228328367624, -0.8982837310822682]"
"[-496.8918094660225, -346.4642057237738, 9298.803052503286, 0, -39.24857270902508, -0.9375224536598071]"
"[-344.9453739014323, -343.8765441199475, 9168.78157455968, 0, -40.549699087012954, -0.9756580170003449]"
"[-195.86955540166343, -341.24141711319845, 9035.47944987938, 0, -41.79832091739346, -1.0126788864820468]"
"[-49.616091515342475, -338.564522956888, 8899.087519990077, 0, -42.996967404171166, -1.0485742332041414]"
"[93.86675400226298, -335.8512615500004, 8759.784572229777, 0, -44.148045547101056, -1.0833343923834424]"
"[234.6334098823237, -333.10674152611324, 8617.738043929423, 0, -45.25384683298771, -1.1169512594837623]"
"[372.7403160784742, -330.33578787955605, 8473.10469965219, 0, -46.316553557152496, -1.1494186266794721]"
"[508.2453311205287, -327.5429500136846, 8326.03127936454, 0, -47.33824480305635, -1.1807324620191866]"
"[641.207217823059, -324.73251012087485, 8176.655116232291, 0, -48.320902106000105, -1.2108911335873453]"
"[771.6851981463744, -321.9084918233822, 8025.1047233875215, 0, -49.266414825043476, -1.2398955810175318]"
"[899.7385689701367, -319.07466901950477, 7871.500349527308, 0, -50.17658524576268, -1.2677494368555233]"
"[1025.4263714101573, -316.23457489128816, 7715.954503606752, 0, -51.05313343518746, -1.2944591004715826]"
"[1148.8071070926978, -313.39151103897154, 7558.572449196578, 0, -51.8977018692076, -1.3200337674542726]"
"[1269.9384955038129, -310.5485567140699, 7399.45266930639, 0, -52.711859851909374, -1.3444854176601322]"
"[1388.8772671599563, -307.7085781278997, 7238.687302642553, 0, -53.49710774569277, -1.3678287653266377]"
"[1505.6789879059716, -304.8742378159074, 7076.3625523862665, 0, -54.25488103063408, -1.3900811748652162]"
"[1620.397910143193, -302.0480040407089, 6912.559068652317, 0, -54.98655421140717, -1.4112625461251376]"
"[1733.08684722873, -299.2321602186057, 6747.352305830387, 0, -55.693444590178935, -1.4313951730493994]"
"[1843.7970676716693, -296.42881435576254, 6580.812856025096, 0, -56.37681592427773, -1.4505035797246384]"
"[1952.578206086945, -293.63990848144704, 6413.006759803591, 0, -57.03788198813637, -1.4686143378556669]"
"[2059.4781881564354, -290.8672280669235, 6243.995795434821, 0, -57.677810060087104, -1.4857558696709856]"
"[2164.5431670922753, -288.11241141993236, 6073.837747766034, 0, -58.29772435610327, -1.501958240190229]"
"[2267.817469301531, -285.3769590463157, 5902.5866578322675, 0, -58.89870943463506, -1.5172529426617047]"
"[2369.3435471156095, -282.6622429723951, 5730.293054235593, 0, -59.4818135993956, -1.5316726808134502]"
"[2469.161936572525, -279.9695160243023, 5557.004167264125, 0, -60.04805233047846, -1.5452511513615297]"
"[2567.3112183248504, -277.2999210637203, 5382.764126647024, 0, -60.59841177874157, -1.5580228299930816]"
"[2663.8279797889572, -274.6545001835624, 5207.614143761362, 0, -61.133852364254366, -1.5700227637985285]"
"[2758.746776648706, -272.03420387214464, 5031.592679019309, 0, -61.65531252715031, -1.5812863728783655]"
"[2852.1000917736596, -269.4399001606026, 4854.735595068924, 0, -62.163712688958825, -1.5918492636074675]"
"[2943.9182895003282, -266.87238377590876, 4677.076296337221, 0, -62.65995949509061, -1.601747055818158]"
"[3034.229563043648, -264.33238533120493, 4498.645855327609, 0, -63.14495042554954, -1.6110152259792505]"
"[3123.059872538981, -261.82058059671834, 4319.473125951905, 0, -63.619578882428826, -1.6196889683226727]"
"[3210.43287084033, -259.33759990890445, 4139.584844024659, 0, -64.08473989110928, -1.6278030758289073]"
"[3296.369813687267, -256.8840377934944, 3959.005714867749, 0, -64.54133658984014, -1.635391843063646]"
"[3380.88945015797, -254.46046290100963, 3777.7584877562676, 0, -64.99028773315283, -1.6424889931122035]"
"[3464.0078883874435, -252.06742838269867, 3595.864016669081, 0, -65.43253650354757, -1.6491276313614116]"
"[3545.738430260983, -249.70548287310757, 3413.3413064698643, 0, -65.8690610207474, -1.655340229747221]"
"[3626.0913670666287, -247.37518229601005, 3230.207543209431, 0, -66.30088706991754, -1.6611586465037593]"
"[3705.0737257211485, -245.07710277811205, 3046.4781066678192, 0, -66.72910375684152, -1.6666141887148551]"
"[3782.688951895248, -242.81185504708023, 2862.166562486071, 0, -67.15488306570754, -1.6717377285822086]"
"[3858.93651173526, -240.5801008178984, 2677.284630184658, 0, -67.57950468569624, -1.6765598901488672]"
"[3933.811387260288, -238.38257185088648, 2491.842121892868, 0, -68.0043880531605, -1.6811113327929001]"
"[4007.303430876138, -236.2200926215698, 2305.8468445099497, 0, -68.43113443745447, -1.6854231739856036]"
"[4079.396530119509, -234.09360791739115, 2119.304454945839, 0, -68.86158326736216, -1.689527622094415]"
"[4150.067511939737, -232.00421723387882, 1932.2182534901021, 0, -69.29788907710197, -1.6934589415459487]"
"[4219.284681740891, -229.95321868891287, 1744.5888932884352, 0, -69.74262903184635, -1.697254971310206]"
"[4287.005837482917, -227.94216648129972, 1556.4139727119075, 0, -70.19895706702408, -1.7009596180130837]"
"[4353.1755074770335, -225.97294796889912, 1367.6874590702887, 0, -70.6708313770276, -1.70462718228358]"
"[4417.721001169043, -224.0478896500955, 1178.3988609072615, 0, -71.16336168583666, -1.7083304208555559]"
"[4480.546571615409, -222.1699061177297, 988.5320105200998, 0, -71.68336089275648, -1.7121770417972695]"
"[4541.524427211234, -220.3427114895825, 798.063213897856, 0, -72.24026425579174, -1.716348052930875]"
"[4600.480168572858, -218.57110685428447, 606.9583160602614, 0, -72.84775336299678, -1.7212052646203602]"
"[4657.1676037664765, -216.8612308147285, 415.1677766296141, 0, -73.52684435123464, -1.7277018290225818]"
"[4711.221251248614, -215.21876976980357, 222.61776879893975, 0, -74.31234738564783, -1.7404401694987752]"
"[4749.33021649395, -180.96030585015177, 29.294039221332724, 0, -75.15414666114371, -41.95429785107738]"
"[4756.469187517555, -131.73331433816912, -164.4215729512625, 0, -75.59882499433346, -81.74840756553941]"
"[4756.469187517555, -131.73331433816912, -164.4215729512625, 0, -75.59882499433346, -81.74840756553941]"
"[4756.469187517555, -131.73331433816912, -164.4215729512625, 0, -75.59882499433346, -81.74840756553941]"
"[4756.469187517555, -131.73331433816912, -164.4215729512625, 0, -75.59882499433346, -81.74840756553941]"
