x,y,z,roll,pitch,yaw
"[-3201.9565188889765, -825.364912581847, 10240.048389617343, 0, -2.9437406288877117, 0.027730394417144446]"
"[-3002.9664087756105, -825.5548289075728, 10219.976020328699, 0, -5.760007577927423, 0.05468312276743286]"
"[-2805.140381206779, -825.8343143691662, 10190.568798354963, 0, -8.455203635980807, 0.08094651107032587]"
"[-2608.838886440962, -826.1995122498931, 10152.28577622747, 0, -11.035379962418618, 0.1065925307277639]"
"[-2414.370517833687, -826.646448977229, 10105.57545768021, 0, -13.506259496734522, 0.13167973425851692]"
"[-2221.997419324528, -827.171085193043, 10050.873394402612, 0, -15.87325840277077, 0.1562555609730578]"
"[-2031.9402760726314, -827.7693573989211, 9988.60041174323, 0, -18.141505764788175, 0.18035817328049905]"
"[-1844.382894467195, -828.4372116900645, 9919.161355183118, 0, -20.315861724046925, 0.20401793925953746]"
"[-1659.476384979628, -829.1706308645472, 9842.944264937958, 0, -22.400934220271573, 0.22725864578651858]"
"[-1477.3429662632616, -829.9656560009934, 9760.319899756001, 0, -24.40109448167964, 0.2500985043749585]"
"[-1298.079412071426, -830.8184034317675, 9671.641542980911, 0, -26.320491389596867, 0.27255099601447713]"
"[-1121.7601643778069, -831.7250778964327, 9577.245034389909, 0, -28.16306482859439, 0.294625589773862]"
"[-948.4401368806193, -832.6819825381436, 9477.448980350278, 0, -29.93255812017324, 0.316328361461126]"
"[-778.1572331203777, -833.685526300983, 9372.555102612365, 0, -31.63252962696407, 0.3376625323351854]"
"[-610.9346029488939, -834.732229196621, 9262.848692719508, 0, -33.26636360493359, 0.3586289431345672]"
"[-446.78266021754575, -835.8187258320293, 9148.599144700334, 0, -34.837280372968515, 0.37922647510658253]"
"[-285.7008834316716, -836.9417675245483, 9030.060543540785, 0, -36.348345862256075, 0.3994524269879375]"
"[-127.67941984154376, -838.0982232748554, 8907.472291024766, 0, -37.80248060194253, 0.4193028547922282]"
"[27.299487918419885, -839.2850798209907, 8781.05975398406, 0, -39.202468192501726, 0.4387728796477403]"
"[179.26023491736092, -840.4994409564084, 8651.034922899546, 0, -40.550963313981356, 0.4578569676885437]"
"[328.2327303927798, -841.7385262610414, 8517.597071225315, 0, -41.85049931273426, 0.4765491850505011]"
"[474.2514025772874, -842.9996693657187, 8380.933407833969, 0, -43.10349540732368, 0.4948434303000094]"
"[617.3543181466688, -844.2803158462027, 8241.219716664726, 0, -44.312263551969295, 0.5127336460807296]"
"[757.5824037497273, -845.5780208229621, 8098.620979047962, 0, -45.479014994148194, 0.5302140113669691]"
"[894.9787581998532, -846.890446325983, 7953.29197532498, 0, -46.605866561769545, 0.5472791154346491]"
"[1029.588044941524, -848.2153584699537, 7805.377863318351, 0, -47.694846714711176, 0.5639241144809325]"
"[1161.4559553500128, -849.5506244735907, 7655.014731968947, 0, -48.74790139546503, 0.5801448717253436]"
"[1290.6287342792536, -850.894209547322, 7502.330129068566, 0, -49.766899714235564, 0.5959380817960711]"
"[1417.1527600419392, -852.2441736656709, 7347.44356250554, 0, -50.75363950514326, 0.6113013802358022]"
"[1541.074171688903, -853.5986682341805, 7190.466974824805, 0, -51.709852792310805, 0.6262334390454624]"
"[1662.4385370530704, -854.9559326553249, 7031.5051912004255, 0, -52.63721120769794, 0.6407340493181111]"
"[1781.2905555377533, -856.314290793311, 6870.656341141479, 0, -53.537331406799574, 0.6548041921985605]"
"[1897.6737900599996, -857.6721473337702, 6708.012254412956, 0, -54.41178053399485, 0.6684460996404344]"
"[2011.6304229059713, -859.0279840308538, 6543.658831761466, 0, -55.262081796786354, 0.6816633067294873]"
"[2123.201030514048, -860.3803558309846, 6377.676391098368, 0, -56.08972021787056, 0.6944606977145901]"
"[2232.4243723672093, -861.7278868592808, 6210.139989816273, 0, -56.896148646567994, 0.7068445483593289]"
"[2339.3371892407145, -863.0692662512565, 6041.119723902687, 0, -57.682794127470494, 0.7188225678339177]"
"[2443.9740060013078, -864.4032438086268, 5870.681004469318, 0, -58.45106474539734, 0.73040394416432]"
"[2546.36693397146, -865.7286254536841, 5698.8848122379595, 0, -59.20235709348812, 0.7415993983268659]"
"[2646.54546752983, -867.0442684515546, 5525.78793041279, 0, -59.93806454770302, 0.7524212535501188]"
"[2744.536269079581, -868.3490763634773, 5351.443156221103, 0, -60.65958657923629, 0.7628835284587189]"
