x,y,z,roll,pitch,yaw
"[-4872.045355755041, 847.0662732296045, 10716.260323685749, 0, -2.3605464372520033, 0.35565394589894855]"
"[-4672.70756909505, 844.6400426892735, 10700.180516010869, 0, -4.611502834940182, 0.6973384644093463]"
"[-4474.1291672798525, 841.0834518480689, 10676.643970085217, 0, -6.758385113917889, 1.026072613623108]"
"[-4276.541185147666, 836.4521801346744, 10646.024684671489, 0, -8.806411918773723, 1.3427119517947743]"
"[-4080.139228865684, 830.801581093933, 10608.683791550257, 0, -10.76052270399395, 1.6479784522759189]"
"[-3885.08738229321, 824.1862520636672, 10564.968638908531, 0, -12.62539448423173, 1.9424845767661079]"
"[-3691.52176354195, 816.659695431969, 10515.212210351894, 0, -14.405457375703714, 2.226752828608034]"
"[-3499.5537509023475, 808.2740561209008, 10459.732816190222, 0, -16.104909040727698, 2.501231766015297]"
"[-3309.2728992034445, 799.0799223515221, 10398.834003550148, 0, -17.727728134442525, 2.766309209987935]"
"[-3120.7495685669255, 789.1261787858283, 10332.804640424776, 0, -19.27768684151738, 3.022323203826864]"
"[-2934.0372876672673, 778.4599028706673, 10261.91913612842, 0, -20.758362580911434, 3.26957115076898]"
"[-2749.1748732257283, 767.1262966742273, 10186.437766920988, 0, -22.173148948272296, 3.5083174597558826]"
"[-2566.188326706847, 755.1686477468544, 10106.607080933563, 0, -23.52526595818167, 3.738799957301948]"
"[-2385.0925281758045, 742.6283135881723, 10022.660361083455, 0, -24.817769642014614, 3.961235269220778]"
"[-2205.892746107876, 729.5447251901468, 9934.818128521674, 0, -26.053561051543102, 4.175823334891336]"
"[-2028.585980688318, 715.955405875059, 9843.288672405042, 0, -27.23539471347377, 4.382751185405737]"
"[-1853.162156855257, 701.8960022790295, 9748.268594514571, 0, -28.36588657576817, 4.582196092873288]"
"[-1679.6051820579405, 687.4003248634431, 9649.943359526462, 0, -29.447521482770277, 4.774328179548887]"
"[-1507.8938824553975, 672.5003957835185, 9548.487843647734, 0, -30.48266021279093, 4.959312560966226]"
"[-1338.002830084938, 657.2265023182828, 9444.066875911985, 0, -31.4735461088133, 5.1373110858857265]"
