x,y,z,roll,pitch,yaw
"[-5236.174886290435, -500.80601026926666, 10590.017442155962, 0, -2.2705133296550164, -0.27787251129025675]"
"[-5036.78333107803, -498.909655913733, 10574.544512564686, 0, -4.437101563072132, -0.5449068546405715]"
"[-4838.09038064356, -496.12869179526837, 10551.88667316599, 0, -6.504958373367832, -0.8018759765060686]"
"[-4640.309566563381, -492.50572022499466, 10522.397291029656, 0, -8.479000157485187, -1.0494332716212649]"
"[-4443.622270991134, -488.0830157306169, 10486.41747105469, 0, -10.363882715598507, -1.2881340681009925]"
"[-4248.181241866472, -482.90222378981406, 10444.275288748135, 0, -12.16401672012683, -1.5184529860157112]"
"[-4054.113793084301, -477.004123863476, 10396.285313332031, 0, -13.883582087371039, -1.7407980833488688]"
"[-3861.5247077408153, -470.4284460150694, 10342.748366581272, 0, -15.526541351635155, -1.9555224718453874]"
"[-3670.4988639216303, -463.2137320703612, 10283.951471290242, 0, -17.096652130310652, -2.162933918101325]"
"[-3481.1036030460464, -455.3972336865515, 10220.167950605935, 0, -18.59747875853587, -2.3633028231340845]"
"[-3293.390860741574, -447.01484090049536, 10151.65764577728, 0, -20.03240316347178, -2.556868883558058]"
"[-3107.3990797601227, -438.10103574444025, 10078.667225275767, 0, -21.404635040774966, -2.7438466703690736]"
"[-2923.154923690683, -428.68886638169585, 10001.430562853398, 0, -22.717221389341066, -2.924430310919618]"
"[-2740.6748092722537, -418.80993794681524, 9920.169166023074, 0, -23.973055454703122, -3.0987974214923426]"
"[-2559.966274040963, -408.4944168946997, 9835.092639765917, 0, -25.17488512648556, -3.267112408764159]"
"[-2381.0291949139028, -397.77104618717095, 9746.399173072225, 0, -26.325320830938864, -3.4295292360906195]"
"[-2203.856872161477, -386.66716908820115, 9654.276038280354, 0, -27.426842955729914, -3.5861937332445866]"
"[-2028.4369920808845, -375.20875971231834, 9558.900095154819, 0, -28.48180884076832, -3.737245514771218]"
"[-1854.7524805775115, -363.420458785117, 9460.43829329702, 0, -29.49245936584944, -3.8828195615487178]"
