x,y,z,roll,pitch,yaw
"[-4675.3940162820545, -959.364241839465, 9973.889257677314, 0, -2.525947372737364, -0.21997883434823748]"
"[-4476.141353072388, -957.8627088712003, 9956.681073502326, 0, -4.935884546370757, -0.4317627278533298]"
"[-4277.746270382956, -955.6603882666085, 9931.490977261776, 0, -7.235648173288066, -0.6359960713272963]"
"[-4080.4702638659664, -952.7913376614142, 9898.719864962473, 0, -9.43075816771584, -0.8332128457275231]"
"[-3884.535029975465, -949.2896660351817, 9858.755850948657, 0, -11.52643742058741, -1.023856942260639]"
"[-3690.126821853347, -945.1892250509904, 9811.97300154332, 0, -13.527630002201226, -1.2082984316681122]"
"[-3497.4004255105056, -940.5233633345014, 9758.730482001654, 0, -15.439018002586447, -1.386846733165414]"
"[-3306.4827739734546, -935.3247332416773, 9699.372040506487, 0, -17.265037141231623, -1.5597613802036046]"
"[-3117.4762201361327, -929.6251412939548, 9634.225764648469, 0, -19.00989126210028, -1.727260900317561]"
"[-2930.461490796258, -923.4554348424176, 9563.604056001373, 0, -20.677565816280854, -1.8895301969353964]"
"[-2745.5003451005937, -916.8454186966329, 9487.80377717933, 0, -22.271840422880768, -2.0467267269116842]"
"[-2562.6379606378036, -909.8237964506476, 9407.106533300635, 0, -23.796300588606826, -2.1989856984061]"
"[-2381.9050699077934, -902.4181320844289, 9321.779056227484, 0, -25.254348657649103, -2.3464244624840487]"
"[-2203.319869022778, -894.6548281358969, 9232.073665438182, 0, -26.649214055809722, -2.4891462335423897]"
"[-2026.8897193810985, -886.559117345475, 9138.228784042272, 0, -27.98396288612806, -2.62724324488891]"
"[-1852.6126617937532, -878.1550651878728, 9040.469492381431, 0, -29.261506927410803, -2.760799424049159]"
"[-1680.4787612062398, -869.465581138419, 8939.008104969853, 0, -30.4846120819609, -2.88989265584712]"
"[-1510.471298796696, -860.5124368855281, 8834.0447593055, 0, -31.655906314313796, -3.0145966886979845]"
"[-1342.5678268833321, -851.3162900069947, 8725.768007405442, 0, -32.777887118846486, -3.1349827298954542]"
"[-1176.7411007664068, -841.8967118845161, 8614.355402852201, 0, -33.852928550652756, -3.251120768251921]"
"[-1012.9599003806287, -832.2722188456502, 8499.97407774212, 0, -34.883287851014366, -3.3630806567155633]"
"[-851.1897534544801, -822.4603057017662, 8382.78130525188, 0, -35.87111169608967, -3.4709329831331455]"
"[-691.3935707701864, -812.47748099996, 8262.925044628995, 0, -36.818442095044134, -3.5747497538380144]"
"[-533.5322030949225, -802.3393034310999, 8140.544466303521, 0, -37.72722196172196, -3.674604911979766]"
"[-377.56492841066324, -792.0604189391734, 8015.770455543402, 0, -38.59930038207278, -3.770574710291419]"
